부스명,대표자,위치,부스,대표 작품(원작),그 외 다루는 작품,쁘띠존,캐릭터,커플링,커플링 성향,그 외 커플링,매체,트위터,링크,행사명,개최일
우리애아빠무덤잘파요,떡,A6,2sp,내가 키운 S급들,,"댁네 집이었는데, 이젠 우리집입니다.","성현제, 한유진",성현제X한유진,"로맨틱,섹슈얼",,"만화,기타",,https://dongne.co/event/novel04/circles/353450,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
우주세기 대량제과,칙슈,F17b,1sp,살파랑,잔차품,<프리스트 소설 연구회> 작품 수위와 덕질 지속성의 상관 관계에 대하여,"장경, 고윤, 루비싱, 린징헝",장경X고윤,"로맨틱,섹슈얼",루비싱×린징헝,소설,chicfum,https://dongne.co/event/novel04/circles/349984,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
운심부지처 눈토끼 ,강디네,X19,2sp,마도조사,,,,남망기X위무선,로맨틱,,"만화,일러스트",@k_d_mdzs09,https://dongne.co/event/novel04/circles/345142,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
웅루랄라랄,와웅이,G4,2sp,왕은 웃었다,"길라잡이의 등불, 진혼기, 문과라도 안 죄송한 이세계로 감",,,,,,,,https://dongne.co/event/novel04/circles/323136,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
원)중원큰손도채의 순두부집(조,서도채/직화순두부,T3,2sp,화산귀환,,,"청명,이설,백천,소소,조걸,윤종",,,,일러스트,@seododochae/@soft_tofu0820,https://dongne.co/event/novel04/circles/348598,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
웨딩촬영날,"레뇨, 화 련",K13,2sp,데뷔 못 하면 죽는 병 걸림,,엋문 쁘띠존 : 감미로운 사랑의 맛이었다,"청려, 박문대",청려X박문대,로맨틱,,"소설,일러스트","@Re_veiwer, @sos873",https://dongne.co/event/novel04/circles/330427,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
유진아솔직하게결혼해야지,산샷,A8,2sp,내가키운에스급들,,,"성현제, 한유진",성현제X한유진,해당없음,,"기타,일러스트,공예",@sanshot_,https://dongne.co/event/novel04/circles/348631,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
유진아솔직하게부스내야지,샤오에,A10,2sp,내가 키운 S급들,,"댁네 집이었는데, 이젠 우리집입니다.","성현제, 한유진",성현제X한유진,"로맨틱,섹슈얼",,,@jjin_i_da,https://dongne.co/event/novel04/circles/345655,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
유진이 행복 증진위,야호,A5,2sp,내가 키운 S급들,,"댁네 집이었는데, 이젠 우리집입니다.","성현제, 한유진",성현제X한유진,로맨틱,,일러스트,@yaho_ns,https://dongne.co/event/novel04/circles/348853,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
육지vs바다,빵,W13,2sp,"진혼기, 어두운 바다의 등불이 되어",일타강사 백사부 ,,,,해당없음,,일러스트,frogbread1010,https://dongne.co/event/novel04/circles/351481,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
윻윶못하면죽는병걸림,이구/림츄,D12,2sp,내가 키운 S급들,"데뷔를 못하면 죽는 병 걸림, 어두운 바다의 등불이 되어, 블랙배저",,"한유현,한유진,테스타,청려",,,,,@bombi_igu,https://dongne.co/event/novel04/circles/348801,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
으른이는 덕질을 참지않긔,도리,O2b,1sp,화산귀환,데못죽,,당보청명,당보X청명,"로맨틱,섹슈얼",,"소설,공예,기타",@Do_ri_4238,https://dongne.co/event/novel04/circles/353018,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
음~ 마쉿다. 옆부스 다녀오셨나봐요,김덴,I7,2sp,"전지적 독자 시점, 진혼기","데뷔 못 하면 죽는 병 걸림, 반월당의 기묘한 이야기",,,,,,,,https://dongne.co/event/novel04/circles/329998,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
이 중원의 쌍존은 정말로 죽여줍니다.,헤시야,S6,2sp,화산귀환,,,"청명, 당보",청명X당보,섹슈얼,청여당,소설,@Hesiya_MHua,https://dongne.co/event/novel04/circles/349432,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
이것이소설이다,삼사,J21,2sp,데못죽,미정,,"청려, 박문대",청려X문대,로맨틱,,소설,@tls1834,https://dongne.co/event/novel04/circles/337577,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
이것저것 독중하라!,재아,E5b,1sp,전지적 독자 시점,,,"김독자, 유중혁",김독자X유중혁,,,,@j_gudok_a,https://dongne.co/event/novel04/circles/352021,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
이게 굿즈?,햅부,I16b,1sp,데못죽,,,,,,,공예,hapbu_,https://dongne.co/event/novel04/circles/329379,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
이곳은 본디 환락의 지옥이다,혼놀,Z6b,1sp,천관사복,반월당의 기묘한 이야기 ,"천관이 복을 내리시니, 쁘띠존 걱정 하나 없다",,화성X사련,,all,"만화,일러스트",@_honnol,https://dongne.co/event/novel04/circles/348495,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
이구역 잡식 활자인간,INT,E13,2sp,전지적독자시점,데못죽 어바등 화산귀환 ,,김독자,유중혁X김독자,로맨틱,"청우문대, 청려문대, 큰세문대","일러스트,소설",@INT_inFVN,https://dongne.co/event/novel04/circles/329393,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
이럴수가,침음,U3,2sp,화산귀환,,,,,,,,myhappyend__,https://dongne.co/event/novel04/circles/342960,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
이로운 쌀떡가게,"쌀떡, 이로",K20,2sp,데뷔 못하면 죽는 병 걸림,,,,,,,소설,"@ssallddk, @_IRO6_18",https://dongne.co/event/novel04/circles/327041,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
이름머로하지 ,이랴비,R13a,1sp,화산귀환,,,윤종,청명X윤종,"섹슈얼,로맨틱",,소설,@e_ravi_e,https://dongne.co/event/novel04/circles/325416,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
이름없음,국히,Q12a,1sp,화산귀환,,,"청명, 당보, 백천",,로맨틱,당보청명,소설,@cookie_1017_,https://dongne.co/event/novel04/circles/348422,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
이번 생은 크툴루 게임 속 천재 성기사로 다시 살다,연소,G20,2sp,"크툴루 게임 속 천재 마법사가 되었다(크법사), 이번 생은 우주 대스타(이생우), 죽은 신의 성기사(죽신성), 의원 다시 살다(의다살), 갓겜하다 갓됨 갓뎀(갓갓갓)",한국 웹소설 위주,,,,,,"일러스트,소설",@yeonso656499,https://dongne.co/event/novel04/circles/351749,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
이빨요정,귤쌈,V21,2sp,어두운바다의등불이되어(어바등),,,,,,,소설,saltjing,https://dongne.co/event/novel04/circles/348381,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
이상한 나라의 잡화점,빵,F6,2sp,x,,,,,,,공예,@0110_101,https://dongne.co/event/novel04/circles/352714,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
이십사수라떼권법,펄,U2a,1sp,화산귀환,내가 키운 S급들,,"청명, 당보, 백천, 장일소, 유이설, 현제, 유진, 유현",,,,"기타,일러스트",@gold__pearl_0u0,https://dongne.co/event/novel04/circles/349018,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
이아이돌을피아새요!,Letmego,G7,2sp,데못죽,,문대큰세 쁘띠존 <MK office>,"박문대, 이세진",박문대X큰세진,"섹슈얼,로맨틱",,"만화,일러스트",@zzzangdori,https://dongne.co/event/novel04/circles/350402,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
인터넷소설고등학교,88,T24,2sp,"화산귀환, 전지적 독자 시점",,,청명,,,,,@un253050,https://dongne.co/event/novel04/circles/346967,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
일단 뭔가 합니다 ,영,Y18a,1sp,진혼기,,삼천세계 연애일지,,,,,"일러스트,기타",@young__mong,https://dongne.co/event/novel04/circles/348489,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
일단 지르고 보는 부스,토카투,U1,2sp,화산귀환,,,"청명, 백천, 도위, 소병",,"로맨틱,섹슈얼",도위소병,"소설,기타","@tot5s, @Secretus__Odor",https://dongne.co/event/novel04/circles/352130,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
일단내고보는부스,리마,U2b,1sp,화산귀환,"전독시, 내스급",,올캐러,,,,일러스트,rimammm0,https://dongne.co/event/novel04/circles/350973,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
일소청명 화톳불,김화덕,P9,2sp,화산귀환,,피의 일소청명 쁘띠존 ~부부클리닉 사랑과 전쟁(주의: 진짜전쟁함)~,장일소 청명,장일소X청명,"로맨틱,섹슈얼",,만화,@gimhwadeog2723,https://dongne.co/event/novel04/circles/323801,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
임시,브요,P8,2sp,,,피의 일소청명 쁘띠존 ~부부클리닉 사랑과 전쟁(주의: 진짜전쟁함)~,,,,,,,https://dongne.co/event/novel04/circles/347781,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
잉여 농장,빈 농장주,R6,2sp,화산귀환,,,,남궁도위X임소병,해당없음,,"만화,일러스트",dn_blanked,https://dongne.co/event/novel04/circles/331431,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
자랑 설이가 빙글빙글 모임에 ...?!,여빈,W16,2sp,진혼기,전독시 어바등 외 판소,,"자하, 설영",,로맨틱,,"만화,일러스트",@hl__206,https://dongne.co/event/novel04/circles/335932,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
자연산 감성비엘,자원,L5,2sp,데뷔 못 하면 죽는 병 걸림,,,박문대 ,,"로맨틱,섹슈얼","문대른, 건우른","만화,소설",Jawon5112,https://dongne.co/event/novel04/circles/330444,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
자유로운현윶을봐자유로워,무의낙,A4a,1sp,내가 키운 S급,,"댁네 집이었는데, 이젠 우리집입니다.",한유진,성현제X한유진,로맨틱,,일러스트,@muinak_ss,https://dongne.co/event/novel04/circles/325961,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
자유를 사랑하는 고삐 풀린 망아지이니 이해해주시길,"리엔, 제영, 파프리카",F9,2sp,열화요수,,<프리스트 소설 연구회> 작품 수위와 덕질 지속성의 상관 관계에 대하여,"쉬엔지, 성령연",,"로맨틱,섹슈얼",,"소설,만화",@lieneun1,https://dongne.co/event/novel04/circles/351154,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
작은먼지상점,Lun룬,B5,2sp,내스급,,"댁네 집이었는데, 이젠 우리집입니다.",한유진,성현제X한유진,해당없음,,기타,,https://dongne.co/event/novel04/circles/326837,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
작전! 폭풍을 부르는 우당탕탕 종랭귀환 마감치기!!,종자,N22,2sp,화산귀환,X,,,당보X청명,"로맨틱,섹슈얼",,"만화,일러스트",@jongjadosa,https://dongne.co/event/novel04/circles/333758,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
잔고 169원 대기번호 1497번의 부스,호찌,O14,2sp,화산귀환,,,"당보, 청명 등 화산귀환 캐릭터",당보X청명,로맨틱,,"소설,일러스트,공예,기타",@h0ozzzzi,https://dongne.co/event/novel04/circles/326348,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
잠자는조선의자존심,롯폰기기관총,H15,2sp,데뷔 못하면 죽는 병 걸림,어두운 바다의 등불이 되어,,"박문대, 청려",박문대X청려,"로맨틱,섹슈얼",,만화,@machinegun100,https://dongne.co/event/novel04/circles/351274,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
잡탕그라탕,잠깐,I8,2sp,데뷔 못 하면 죽는 병 걸림,전지적 독자 시점,,,,,중혁독자,일러스트,@zamkkan_dod,https://dongne.co/event/novel04/circles/329593,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
장강의 오작교,"밥장사주는착한언니, SEMO",P16,2sp,화산귀환,,피의 일소청명 쁘띠존 ~부부클리닉 사랑과 전쟁(주의: 진짜전쟁함)~,장일소 청명,장일소X청명,"섹슈얼,로맨틱",,소설,@diddldjssl @HQ_SEMO,https://dongne.co/event/novel04/circles/323591,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
장례문화체험부스,비연,E20,2sp,살파랑,"아르슬란 전기, 은하영웅전설전",,장경 고윤,,로맨틱,,,,https://dongne.co/event/novel04/circles/331307,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
"장문사형, 여기 이 단수짓하는 놈들 저희같은데요!?",천양,Q3b,1sp,화산귀환,,,"청문, 청명",청문X청명,"섹슈얼,로맨틱,해당없음",논커플링,"소설,일러스트",@soyu4232,https://dongne.co/event/novel04/circles/324387,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
장작부족,뱅쇼,K1b,1sp,데뷔 못 하면 죽는 병 걸림,"전지적독자시점, 내가 키운 S급들, 서브남주가 파업하면 생기는 일",,"박문대, 선아현, 유중혁, 김독자, 성현제, 한유진, 예서, 요한",선아현X박문대,섹슈얼,"성현제x한유진, 유중혁x김독자, 요한x예서","소설,공예,기타",@classscallion,https://dongne.co/event/novel04/circles/347681,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
저 그런 초심잃은 EX급 마족답게 사는 변경백 망나니 서자 아닙니다,옌,C20,2sp,명문고 EX급 조연의 리플레이,"초심잃은 아이돌을 위한 회귀 백서, 저 그런 인재 아닙니다, 백작가의 망나니가 되었다, 마족답게 사는 법, 변경백 서자는 황제였다",,,,,,,24133cm,https://dongne.co/event/novel04/circles/348206,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
저 빼고 연애해 주세요. ,리타랑,W14a,1sp,,,,,,,,,,https://dongne.co/event/novel04/circles/352347,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
저근친좀해요,빌로,J15,2sp,데뷔 못 하면 죽는 병 걸림,,,,X,해당없음,,만화,@Qi8080,https://dongne.co/event/novel04/circles/350465,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
저쪽 상선께서 보내신 자하설영입니다,독할,X16a,1sp,진혼기,천관사복,삼천세계 연애일지,"자하, 설영",자하X설영,"로맨틱,섹슈얼",화성사련,"만화,일러스트",@E____Su_J,https://dongne.co/event/novel04/circles/329800,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
저희 분식집 정.상.영.업 합니다,찹쌀,K22,2sp,데뷔 못하면 죽는 병 걸림,,,"류청우, 배세진, 이세진, 박문대, 선아현, 차유진, 김래빈",선아현X박문대,로맨틱,차유진×김래빈,"만화,일러스트,기타",@jjabssal_4ah,https://dongne.co/event/novel04/circles/328807,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
저희집 청명이가 제일 많습니다,"빵쥐, 꼬리",P4,2sp,화산귀환,,,청명,,해당없음,,"만화,일러스트",@00g_00g,https://dongne.co/event/novel04/circles/350046,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
적폐요!? 우리가 왕자님 모에화하는 사람처럼 보이세요?! (적왕사),"가오나시, 퓨랑",C10,2sp,적국의 왕자로 사는 법,서브남주가 파업하면 생기는 일/주인공이 컨셉충이면 곤란한가요/마법명가 차남으로 살아남는 법,,"칼리안, 플란츠, 히나, 드미레아, 올캐러",칼리안X드미레아,로맨틱,플란히나,"소설,일러스트",@hutsound_ / @pyurang_md,https://dongne.co/event/novel04/circles/334845,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
전국화산노동조합,사갈,N6,4sp,화산귀환,,,,,해당없음,"검검, 일청, 논컾","만화,일러스트,소설",@sagal_hwa,https://dongne.co/event/novel04/circles/326688,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
전국화산노동조합,때때,N5,4sp,화산귀환,,,청명,당보X청명,로맨틱,"검검,일청","만화,일러스트",@HS_DDAE,https://dongne.co/event/novel04/circles/326335,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
전설의 흡혈귀 고향,"밍구멍구, HUE",G23,2sp,월야환담,,,한세건,서현X한세건,섹슈얼,"린건, 리림건",소설,@mung_mn,https://dongne.co/event/novel04/circles/348030,"아아─, 이것이 『소설』이라는 것이다. Chapter 4",Day2
