부스명,대표자,위치,부스,대표 작품(원작),그 외 다루는 작품,쁘띠존,캐릭터,커플링,커플링 성향,그 외 커플링,매체,트위터,링크,행사명,개최일
건담과 세배빠른 마감러들,억얼쥐,E11,4sp,퍼스트 건담,"수성의마녀, 건담더블오",,,,로맨틱,,"일러스트,만화,공예",eogeoljwi,https://dongne.co/event/df2404/circles/371137,제25회 디. 페스타,Day1
검은 새벽,김래곤,H16,2sp,,,,,,,,,kimlaegon911,https://dongne.co/event/df2404/circles/365883,제25회 디. 페스타,Day1
게으른 죠미시와 강철소금,"동, 매비, 뚧",T23,2sp,모브사이코 100,,,영등등,에쿠보X레이겐 아라타카,해당없음,카게야마 시게오x레이겐 아라타카,"만화,일러스트",@D100NG @nakm8_ @Ddu_100,https://dongne.co/event/df2404/circles/360471,제25회 디. 페스타,Day1
결국엔신라가통일햇네요,세범,F14,2sp,진혼기,,,김자하,김자하X김설영,해당없음,,기타,@sebeom_ ,https://dongne.co/event/df2404/circles/365380,제25회 디. 페스타,Day1
결정적인 순간에 부스를 내버리는 것은 흔한 일이다,리다,T10b,1sp,모브사이코100,,모브레이 쁘띠존 : 모브레이 폭발까지 99%,"카게야마 시게오, 레이겐 아라타카",카게야마 시게오X레이겐 아라타카,로맨틱,,만화,@Lida_0706,https://dongne.co/event/df2404/circles/367073,제25회 디. 페스타,Day1
결혼했으면 좋겠어요,비비비비비비빕v,X9b,1sp,가비지타임,,Habitual romance on April 31st,전영중 성준수,,,,"일러스트,소설",play_gtime,https://dongne.co/event/df2404/circles/367380,제25회 디. 페스타,Day1
고게랜드,"라라,오탑",S15,2sp,주술회전,,,고죠 사토루 게토 스구루,고죠 사토루X게토 스구루,로맨틱,,만화,,https://dongne.co/event/df2404/circles/361501,제25회 디. 페스타,Day1
"고마워요, 함께 농구를 해줘서",다해빗,Y17,2sp,가비지타임,,,,,,,공예,da_haebit,https://dongne.co/event/df2404/circles/365580,제25회 디. 페스타,Day1
고백은드라이하게로맨틱하게,드라로나앤솔,T19a,1sp,흡혈귀는툭하면죽는다,,,"드라루크, 로널드",드라루크X로널드,"섹슈얼,로맨틱",,"만화,소설",@drrn_loveday,https://dongne.co/event/df2404/circles/361401,제25회 디. 페스타,Day1
고영형제보호협회,"아기자기, 독유",K12a,1sp,내가키운 s급들,,,"한유현, 한유진",한유현X한유진,"로맨틱,섹슈얼",,"만화,일러스트,소설",,https://dongne.co/event/df2404/circles/360452,제25회 디. 페스타,Day1
곧 죽어도 존 윅 하는 사람,바구리,I3,2sp,영화 존윅,슬램덩크,,존윅,,,,,@baguri_wick,https://dongne.co/event/df2404/circles/372672,제25회 디. 페스타,Day1
곰굴,DMWM,H21a,1sp,1차 창작,"닌타마(2차 논컾), 나루토(드림)",,,,,,소설,@DMWM_novel,https://dongne.co/event/df2404/circles/368615,제25회 디. 페스타,Day1
곰숭이 수집가,공마,P6,2sp,슬램덩크,,,,이정환X전호장,"섹슈얼,로맨틱",,소설,⁦‪@wagamamahimez‬⁩,https://dongne.co/event/df2404/circles/365041,제25회 디. 페스타,Day1
곰아지,10,A8b,1sp,데못죽,,,문큰,박문대X이세진,해당없음,,일러스트,.,https://dongne.co/event/df2404/circles/369096,제25회 디. 페스타,Day1
"공놀(농구),그리고 공놀(공사놀이)","농밤,푸어띵",P11a,1sp,슬램덩크,역대급영지설계사,,"산왕,북산",하비엘X로이드,,,만화,"@nongbam_oO,@poorthing__",https://dongne.co/event/df2404/circles/369533,제25회 디. 페스타,Day1
공놀이부스,키리,U18,2sp,블루록,가비지타임,,레오,나기X레오,"로맨틱,섹슈얼",빵준,"만화,일러스트,소설",kireo791014,https://dongne.co/event/df2404/circles/360785,제25회 디. 페스타,Day1
공을 티기고 티기고 또 티김,소소,T14,2sp,,,,,,,,,,https://dongne.co/event/df2404/circles/366672,제25회 디. 페스타,Day1
관상식물,noname,J4,2sp,,,,,,,,,,https://dongne.co/event/df2404/circles/367239,제25회 디. 페스타,Day1
관찰일기,정원,O6a,1sp,슬램덩크,,,"송태섭, 정대만",송태섭X정대만,로맨틱,,,,https://dongne.co/event/df2404/circles/373242,제25회 디. 페스타,Day1
구기종목의 의리,"30, 파렌",P12,2sp,"슬램덩크, 쿠로코의 농구",,,,,,,"만화,소설",,https://dongne.co/event/df2404/circles/370094,제25회 디. 페스타,Day1
구름이 엄마,설견,C14,2sp,네가 죽어,"언더테일, 델타룬, 파이널 판타지14, 할로우 나이트 , 산나비",,,,,,"일러스트,만화",mmdd45c,https://dongne.co/event/df2404/circles/366006,제25회 디. 페스타,Day1
구리십리,구리 십리,O18,2sp,슬램덩크,"진혼기, 전독시",,,,로맨틱,"자하설영, 중혁독자",,@baske_tta @10n_nri,https://dongne.co/event/df2404/circles/362053,제25회 디. 페스타,Day1
구화산: Extinct Volcano,"때때, 소요",L16,4sp,화산귀환,,,"검존, 검협, 구화산즈",,"해당없음,로맨틱","검검, 당청","만화,소설",@HS_DDAE,https://dongne.co/event/df2404/circles/372470,제25회 디. 페스타,Day1
국내최초 회지발간 씨피모음,신신,V12,2sp,MIU 404,"아이돌리쉬세븐(아이나나), 우마무스메, 슬램덩크",,"시마 카즈미, 이부키 아이, 나츠메 미나미, 이스미 하루카, 맥퀸, 테이오, 이명헌, 정우성",시마 카즈미X이부키 아이,로맨틱,"나츠메 미나미 X 이스미 하루카, 맥퀸 X 테이오 X 맥퀸, 이명헌 X 정우성 ",만화,@L_1aw1iet,https://dongne.co/event/df2404/circles/373204,제25회 디. 페스타,Day1
국산 오타쿠,피나토,J11b,1sp,전지적 독자 시점,"데뷔 못하면 죽는 병 걸림, 화산귀환",,김독자,,,,,@pinytus,https://dongne.co/event/df2404/circles/373658,제25회 디. 페스타,Day1
국지재해,모카,S1,2sp,트라이건,,다정한 독 인간 태풍,"울프우드, 밧슈",,"섹슈얼,로맨틱",,"만화,소설",cmslash,https://dongne.co/event/df2404/circles/373219,제25회 디. 페스타,Day1
군밤가게,군밤장수,H21b,1sp,,,,,박병찬X기상호,,,만화,,https://dongne.co/event/df2404/circles/367499,제25회 디. 페스타,Day1
궁주님을 애정촌에 가두면 생기는 일,소냐,E6,2sp,서브 남주가 파업하면 생기는 일,,,"정예서, 세드리크, 지브릴, 요한, 크리스텔",세드리크X정예서,"로맨틱,섹슈얼",,소설,@vivid_1231,https://dongne.co/event/df2404/circles/368591,제25회 디. 페스타,Day1
그냥 종상 부스,일회용,W17,2sp,가비지타임 ,,기상호 오른쪽 쁘띠존,"최종수, 기상호 ",최종수X기상호,"로맨틱,섹슈얼",,소설,,https://dongne.co/event/df2404/circles/372531,제25회 디. 페스타,Day1
"그대들, 어떻게 연애할 것인가",카라반,T18,2sp,모브사이코100,,모브레이 쁘띠존 : 모브레이 폭발까지 99%,카게야마 시게오,카게야마 시게오X레이겐 아라타카,로맨틱,,소설,@ca_ravan,https://dongne.co/event/df2404/circles/360380,제25회 디. 페스타,Day1
그랜드라인 구멍가게,삼,C10a,1sp,원피스,,원피스 쁘띠존 3회,밀해단 외 기타,,,,일러스트,sam_one111,https://dongne.co/event/df2404/circles/370235,제25회 디. 페스타,Day1
그렇게 늑랑이가 태어났다,식,S13a,1sp,주술회전,,,"후시구로 메구미, 이타도리 유우지",후시구로 메구미X이타도리 유우지,,,"소설,기타",,https://dongne.co/event/df2404/circles/372505,제25회 디. 페스타,Day1
그렇게 됐다,하현,W24,2sp,가비지타임,,기상호 오른쪽 쁘띠존,기상호,성준수X기상호,"로맨틱,섹슈얼",,소설,@hotclare0987,https://dongne.co/event/df2404/circles/360475,제25회 디. 페스타,Day1
그렇게 됐습니다,독구,A11b,1sp,데뷔 못하면 죽는 병 걸림,,,박문대,,섹슈얼,,만화,,https://dongne.co/event/df2404/circles/370429,제25회 디. 페스타,Day1
그렇다고 저희가 인외만 좋아하는 건 아닙니다,룜피,W1b,1sp,가비지타임,,기상호 오른쪽 쁘띠존,기상호,박병찬X기상호,로맨틱,영중상호,소설,@192cm_baby_damn,https://dongne.co/event/df2404/circles/366913,제25회 디. 페스타,Day1
기상호인생최초의고백드래프트,차고장,W1a,1sp,가비지타임,,기상호 오른쪽 쁘띠존,기상호,박병찬X기상호,로맨틱,"종상, 준상","만화,일러스트",@Space_Tacoyakki,https://dongne.co/event/df2404/circles/363958,제25회 디. 페스타,Day1
까르보나라 딸기 떡볶이,칠라,F7,2sp,세포신곡,"프로세카, 니지산지, 위치즈하트, 포켓몬",,ㅁㄴㅇㄹ,,,,일러스트,yanpsk_03,https://dongne.co/event/df2404/circles/372443,제25회 디. 페스타,Day1
까마귀 둥지,로제,G14,2sp,,,,,,,,,,https://dongne.co/event/df2404/circles/365234,제25회 디. 페스타,Day1
깍앤꼭,꼬옥,P7,2sp,슬램덩크,내스급 전독시 ,,정대만,,로맨틱,,"만화,일러스트",@kkoog_TT,https://dongne.co/event/df2404/circles/362514,제25회 디. 페스타,Day1
깔리라구요? 지금요?!,설,U5,2sp,도쿄리벤져스,가정교사 히트맨 리본,,하나가키 타케미치,코코노이 하지메X하나가키 타케미치,로맨틱,"토라타케, 카쿠타케",만화,srsrver3,https://dongne.co/event/df2404/circles/367830,제25회 디. 페스타,Day1
깜고프로텍터,유다히,Y22,2sp,가비지타임,,,"최종수, 박병찬",,"로맨틱,섹슈얼",,"소설,일러스트",@youdahxx,https://dongne.co/event/df2404/circles/361305,제25회 디. 페스타,Day1
꼼지락꼼지락,취미하는 랖,G10a,1sp,슬램덩크,,,,,,,,@hobbyist_RAF,https://dongne.co/event/df2404/circles/374191,제25회 디. 페스타,Day1
꼼짝마 움직이면 싼다,토끼,S5,2sp,트라이건,,다정한 독 인간 태풍,밧슈 더 스탬피드,울프우드X밧슈,"로맨틱,섹슈얼",나이브스X밧슈,"만화,일러스트,기타",@88____16,https://dongne.co/event/df2404/circles/360977,제25회 디. 페스타,Day1
나눔 파티,ㄹㅇ,A11a,1sp,데뷔 못 하면 죽는 병 걸림,,,,X,해당없음,,일러스트,,https://dongne.co/event/df2404/circles/371229,제25회 디. 페스타,Day1
나만 빵준하고 싶은 거 아니잖아...!,유성,X7,2sp,가비지타임,,Habitual romance on April 31st,,,로맨틱,,"소설,공예,기타",B4SK3TBAL1_,https://dongne.co/event/df2404/circles/362875,제25회 디. 페스타,Day1
나미모리 주민센터,비상식량,R9b,1sp, 가정교사 히트맨 리본,,가히리요? 2024년에요?,,,,,만화,@fofo__on,https://dongne.co/event/df2404/circles/366505,제25회 디. 페스타,Day1
나에게 마감은 살인이다,우,U7,2sp,블루록,전독시,,이사기 김독자,,로맨틱,이사기른,,,https://dongne.co/event/df2404/circles/373575,제25회 디. 페스타,Day1
나의 가슴 아카데미아,"오미, 막탄, 하지",U22,4sp,나의 히어로 아카데미아,슬램덩크,,"미도리야 이즈쿠, 바쿠고 카츠키, 토도로키 쇼토 등",,섹슈얼,,"만화,공예,일러스트",@omimuyo,https://dongne.co/event/df2404/circles/362453,제25회 디. 페스타,Day1
나이 님 저  ○○충 해도 됩니까?,무믓,R21,2sp,트라이건,,다정한 독 인간 태풍,밧슈,밀리온즈 나이브스X밧슈 더 스탬피드,"섹슈얼,로맨틱",,"만화,사진","@Eva_7474 , @k1vGGP , @TMRIGUN",https://dongne.co/event/df2404/circles/370061,제25회 디. 페스타,Day1
나이밧슈네 사과농장,"jen(젠), EKORRE(에코레) ",R22,2sp,트라이건,트라이건 스탬피드,다정한 독 인간 태풍,"밀리온즈 나이브스, 밧슈 더 스탬피드",밀리온즈 나이브스X밧슈 더 스탬피드,"로맨틱,섹슈얼",,"일러스트,소설,기타",@jen_3580 / @fluffy_summer__,https://dongne.co/event/df2404/circles/371347,제25회 디. 페스타,Day1
낙깅,낙낙,Y14,2sp,가비지타임,,,,전영중X성준수,,,,,https://dongne.co/event/df2404/circles/368519,제25회 디. 페스타,Day1
난대학시절사부작을전공했단사아실,오솔,Y19,2sp,,,,,,,,,,https://dongne.co/event/df2404/circles/372568,제25회 디. 페스타,Day1
날,톨톨,H14b,1sp,,,,,,,,만화,,https://dongne.co/event/df2404/circles/371845,제25회 디. 페스타,Day1
남고딩납치감금살인축구,EULH ,U9b,1sp,블루록,,,이사기 요이치,,섹슈얼,,,@Null_watching,https://dongne.co/event/df2404/circles/371718,제25회 디. 페스타,Day1
남녀연애자유선언 / SAPPY,은여 / 칩,D10,2sp,"유희왕 ZEXAL, 명탐정 코난",페이트 시리즈,,,아무로 토오루X에노모토 아즈사,,,,,https://dongne.co/event/df2404/circles/364411,제25회 디. 페스타,Day1
남의 여자친구 메이커,이피,I8a,1sp,닌텐도 장르,,,,,로맨틱,,소설,,https://dongne.co/event/df2404/circles/372787,제25회 디. 페스타,Day1
내가 마감을 한다면…,초코비,X9a,1sp,가비지타임,,Habitual romance on April 31st,"전영중, 성준수",,해당없음,,,dlqtldkrrnl,https://dongne.co/event/df2404/circles/365524,제25회 디. 페스타,Day1
내가 키운 슬램덩크,쑤,P11b,1sp,슬램덩크,내가 키운 s급들,,서태웅 강백호,태웅X백호,,현제유진,,@panda_3913,https://dongne.co/event/df2404/circles/370788,제25회 디. 페스타,Day1
내가 해냄,바니,C16,2sp,원피스,,,올캐러,,,,공예,@ye_190X666,https://dongne.co/event/df2404/circles/370768,제25회 디. 페스타,Day1
내내부,단지,A9,2sp,데뷔못하면죽는병걸림,가비지타임,,,,,,만화,,https://dongne.co/event/df2404/circles/371679,제25회 디. 페스타,Day1
내일의 별과 바다,hammer,C9,2sp,원피스,전지적독자시점,원피스 쁘띠존 3회,루피,,섹슈얼,,"만화,일러스트",@una_em,https://dongne.co/event/df2404/circles/371050,제25회 디. 페스타,Day1
냉장고 ,하임 ,Q22,4sp,하이큐,"이런 영웅은 싫어, 쿠키런 등 ",,히나타 쇼요 ,,로맨틱,"카게히나, 오이히나 ","만화,일러스트",@iced_chocohaim,https://dongne.co/event/df2404/circles/362196,제25회 디. 페스타,Day1
냐벤더,챠비별,G13,2sp,,,,,,,,,,https://dongne.co/event/df2404/circles/362917,제25회 디. 페스타,Day1
냥권!냥권!,"인간관계망함, 4005",X8,2sp,가비지타임,,Habitual romance on April 31st,최종수,전영중X성준수,"로맨틱,섹슈얼","종뱅, 최종수박병찬",,,https://dongne.co/event/df2404/circles/362815,제25회 디. 페스타,Day1
너구리 공방,소맹꽁,B16,4sp,프로젝트 세카이,,,,,,,"만화,일러스트",@avcadoandpotato,https://dongne.co/event/df2404/circles/371499,제25회 디. 페스타,Day1
너구리타임,단,Y6,2sp,가비지타임,,,,,,,,,https://dongne.co/event/df2404/circles/373072,제25회 디. 페스타,Day1
너굴고영431번지,감계,X23a,1sp,가비지타임,,Habitual romance on April 31st,"전영중, 성준수",전영중X성준수,로맨틱,,기타,sangyonggam,https://dongne.co/event/df2404/circles/368562,제25회 디. 페스타,Day1
너네가 친구라면 난 친구없어,그린블루,I24,2sp,어두운바다의등불이되어,,,김재희,김재희X박무현,"로맨틱,섹슈얼",,만화,@G_Deepblue,https://dongne.co/event/df2404/circles/367944,제25회 디. 페스타,Day1
네?! 섹시요?! 여기서요?! ,서누,E16a,1sp,카리스마,,후미텐 쁘띠존: 월드섹시엠버서더 지갑 탈취 대작전 (안돼? 왜?),,이토 후미야X텐도 아마히코 ,,,만화,@snsstk3,https://dongne.co/event/df2404/circles/361913,제25회 디. 페스타,Day1
네?! 이런 우주인 녀석들이!! 당장 AMO 출동하겠습니다!!,EMO,U4a,1sp,도쿄 에일리언즈,,,올 캐릭,,,,"일러스트,기타",@eeemo_alien,https://dongne.co/event/df2404/circles/363198,제25회 디. 페스타,Day1
네거티브둥지,네거티브둥지,P14a,1sp,슬램덩크,,,,,,,"만화,일러스트",@ebdwl123,https://dongne.co/event/df2404/circles/362429,제25회 디. 페스타,Day1
네코마마,레이카,B11b,4sp,데뷔 못 하면 죽는 병 걸림,화산귀환,,박문대 (오른쪽),,,,,@rayca01,https://dongne.co/event/df2404/circles/371250,제25회 디. 페스타,Day1
녹색정거장,이주,I10a,1sp,,,,솔솔이/방울이,,,,"일러스트,공예",@ejoo1011 ,https://dongne.co/event/df2404/circles/364841,제25회 디. 페스타,Day1
놀러와요 그랜드라인,믹케,C10b,1sp,원피스,,원피스 쁘띠존 3회,"조로, 타시기, 크로커다일, 도플라밍고",조로X타시기,로맨틱,크로커다일x도플라밍고,만화,@Mimic_dw,https://dongne.co/event/df2404/circles/370758,제25회 디. 페스타,Day1
농구vs밥 오마카세,파푸리 / 끼끼침팬치,Q13a,1sp,슬램덩크 던전밥 주술회전,,,ncp 올캐러,,,,"일러스트,만화",@gimppyongppyon4 / @michin_burning,https://dongne.co/event/df2404/circles/369986,제25회 디. 페스타,Day1
농구랑게임센터,키위,Q13b,1sp,슬램덩크,,,,,,,"기타,일러스트",SweetLemonBalm,https://dongne.co/event/df2404/circles/368869,제25회 디. 페스타,Day1
농구잡상인,팡,V19a,1sp,가비지타임,,,,조형석X이현성,,,,,https://dongne.co/event/df2404/circles/370875,제25회 디. 페스타,Day1
농구장에 무림만두 하나 배달이요,"새햄, 시온",Y10,2sp,가비지타임,진혼기,,,전영중X성준수,로맨틱,상뱅,일러스트,"@Sstofgoak_, @SION_428",https://dongne.co/event/df2404/circles/368347,제25회 디. 페스타,Day1
농구해서 이기면 박병찬 하는 걸로,lin1103,Z5b,1sp,가비지타임,,,,,,,소설,@wntGT_230130,https://dongne.co/event/df2404/circles/371977,제25회 디. 페스타,Day1
농구회전,익명,S9,2sp,주술회전,슬램덩크,,,,,,,,https://dongne.co/event/df2404/circles/368817,제25회 디. 페스타,Day1
농놀의시대,냐냐냥,W11a,1sp,가비지타임 ,,기상호 오른쪽 쁘띠존,,,,,,,https://dongne.co/event/df2404/circles/374107,제25회 디. 페스타,Day1
농놀특이점,기뮤1,D14b,1sp,페이트그랜드오더,"슬램덩크, 가비지타임",,구다오,사이토하지메X구다오,로맨틱,"센루(대협태웅), 규쫑, 준쟁","소설,일러스트,만화",@orange_d_podo,https://dongne.co/event/df2404/circles/366625,제25회 디. 페스타,Day1
