부스명,대표자,위치,위치(열),위치(번호),반부스,부스,대표 작품(원작),그 외 다루는 작품,쁘띠존,캐릭터,커플링,커플링 성향,그 외 커플링,매체,트위터,링크,행사명,개최일
괴담출근 쁘띠존 : 룩키마트에 어서오세요! 주최부스,,Q-18,Q,18,,2sp,,,괴담출근 쁘띠존 : 룩키마트에 어서오세요!,,,,,,,https://dongne.co/events/df2610/circles/180232,제35회 디. 페스타(토),Day1
자제분께 자제가 안 되세요?,식,H-14,H,14,,2sp,블랙배저,,,"힐데베르트 탈레브,이예현",힐데베르트 탈레브X이예현,"로맨틱,섹슈얼",,소설,gladjq,https://dongne.co/events/df2610/circles/171647,제35회 디. 페스타(토),Day1
올캐러의 긍지를 걸고,마야,I-12a,I,12,a,1sp,블리치,,"블리치 쁘띠존 - 어서와라, 나의 블리치 쁘띠존에",,,,,"만화,일러스트",@Maya_Maillard,https://dongne.co/events/df2610/circles/172148,제35회 디. 페스타(토),Day1
캐터피의 실뿜기 공장,KTP,A-23a,A,23,a,1sp,포켓몬스터,,,"각종 포켓몬,나무열매",,,,공예,@itowohaku_ktp,https://dongne.co/events/df2610/circles/172721,제35회 디. 페스타(토),Day1
사랑하는 장르가 많은 부스,크오,J-17,J,17,,2sp,블리치,"귀멸의 칼날,원피스,슬램덩크,데스노트",,"자라키 켄파치,야치루",,로맨틱,,"만화,소설,조형",@qmfflclzmdh,https://dongne.co/events/df2610/circles/171919,제35회 디. 페스타(토),Day1
소름이의 오염된 먀먀먀,먀냐,O-11,O,11,,2sp,괴담에 떨어져도 출근을 해야 하는구나,괴담에 떨어져도 출근을 해야 하는구나,,"김솔음,최 요원,J3",,,,,Myanya_sub,https://dongne.co/events/df2610/circles/172006,제35회 디. 페스타(토),Day1
신월야는 오메가 세건의 꿈을 꾸는가,파인더,T-31b,T,31,b,1sp,월야환담,,,"서현(이사카),한세건",서현(이사카)X한세건,로맨틱,,소설,,https://dongne.co/events/df2610/circles/171867,제35회 디. 페스타(토),Day1
도쿠타케 최약의 하급닌자,하급닌자,G-07b,G,07,b,1sp,닌자보이 란타로,젤다의 전설,,"도이 한스케,셋츠노 키리마루,텐키",,,,일러스트,@ddddokutake,https://dongne.co/events/df2610/circles/173237,제35회 디. 페스타(토),Day1
그러니까 괴담에 떨어져도 출근해야한다고? ㄴ 그래,긴,O-10,O,10,,2sp,괴담에 떨어져도 출근을 해야 하는구나,,,,,,,소설,@ggggin_r,https://dongne.co/events/df2610/circles/171850,제35회 디. 페스타(토),Day1
호랑이가 고양이 잡아먹어도 되나요?,39°,O-19,O,19,,2sp,괴담에 떨어져도 출근을 해야 하는구나,,,"김솔음,최 요원",최 요원X김솔음,,,,"_39_xd, ty9385",https://dongne.co/events/df2610/circles/172719,제35회 디. 페스타(토),Day1
뇌절하는 곰별바닥,쿠지,B-12,B,12,,2sp,나루토,"보컬로이드,숲속의 작은 마녀",,"하타케 카카시,하츠네 미쿠,카사네 테토,숲 속의 작은 마녀 캐릭터",하타케 카카시X우미노 이루카,로맨틱,,일러스트,@KUZY_C,https://dongne.co/events/df2610/circles/171813,제35회 디. 페스타(토),Day1
델리만쥬 포장마차,델리언,F-14,F,14,,2sp,주술회전,전장르 드림,,후시구로 토우지,후시구로 토우지X게토 스구루,"로맨틱,섹슈얼","드림주x나나미, 드림주x히구루마",소설,Delriun_JJ,https://dongne.co/events/df2610/circles/173261,제35회 디. 페스타(토),Day1
멱살잡고 사랑한다,미친백,S-30a,S,30,a,1sp,회귀자 멱살 잡고 데뷔합니다,,,"강하진 정시우 이도하 서태현 이유건 주은찬 단하루,강하진,이유건",이유건X강하진,로맨틱,,"소설,일러스트",@michinBack,https://dongne.co/events/df2610/circles/173165,제35회 디. 페스타(토),Day1
신코우미 도넛가게,토끼간,J-02,J,02,,2sp,슬로우데미지,괴담에 떨어져도 출근을 해야 하는구나,,"토와,J3,제삼이",후지에다X토와,로맨틱,,만화,@tokkigan,https://dongne.co/events/df2610/circles/171799,제35회 디. 페스타(토),Day1
쏘아올린 새우튀김,Lusy,L-20,L,20,,2sp,Nu:carnival,,,"에이트,야쿠모,큐야",,,,,,https://dongne.co/events/df2610/circles/171806,제35회 디. 페스타(토),Day1
디아볼로 파스타집 ,노두,G-02,G,02,,2sp,"죠죠의 기묘한 모험,죠죠의 기묘한 모험 5부,우마무스메 프리티 더비",,,"리조토 네로,비네거 도피오,윈 바리아시옹,오르페브르",리조토 네로X비네거 도피오,"로맨틱,섹슈얼",,"만화,일러스트",@noduqud,https://dongne.co/events/df2610/circles/173762,제35회 디. 페스타(토),Day1
수장님이 지켜보고 계셔,.,U-11b,U,11,b,1sp,천지해,,,,,,,만화,,https://dongne.co/events/df2610/circles/173275,제35회 디. 페스타(토),Day1
우리마트 정상영업 합니다,도비,Q-19a,Q,19,a,1sp,괴담에 떨어져도 출근을 해야 하는구나,,괴담출근 쁘띠존 : 룩키마트에 어서오세요!,,,,,,,https://dongne.co/events/df2610/circles/172605,제35회 디. 페스타(토),Day1
이세계에 떨어져도 닌자를 해야 하는구나,택,Q-31a,Q,31,a,1sp,"괴담에 떨어져도 출근을 해야 하는구나,닌자보이 란타로,이세계 착각 헌터",,,"김솔음,고영은,야마다 리키치,도이 한스케",김솔음X고영은,,야마다 리키치 x 도이 한스케,"만화,일러스트",@attttttttttack,https://dongne.co/events/df2610/circles/172709,제35회 디. 페스타(토),Day1
쁘스냐와 빠슈냐의 눈물젖은 공명스토리,식물지기,C-15b,C,15,b,1sp,트라이건,,,밧슈 더 스탬피드,,"섹슈얼,로맨틱",,,@_plantlover,https://dongne.co/events/df2610/circles/171757,제35회 디. 페스타(토),Day1
아카기와 와시즈는 지옥에서 백년해로합니다,"레인유리, 파브",B-22a,B,22,a,1sp,"아카기,fkmt",,,,,,,"만화,소설","@RainYuri_fkmt, @pav_jee",https://dongne.co/events/df2610/circles/171585,제35회 디. 페스타(토),Day1
마누라를 위해서라면 애도 낳아줄 수 있어야 한다,공주,S-12a,S,12,a,1sp,화산귀환,,당보청명 쁘띠존 : 깊디깊은 어둠 속에서 매화의 향은 더 깊어지는 법,"당보,청명",당보X청명,로맨틱,,일러스트,@sibalgonju77,https://dongne.co/events/df2610/circles/172431,제35회 디. 페스타(토),Day1
키타가와 유스케에게 밥을 사주기 위한 부스,란가,K-04,K,04,,2sp,페르소나 시리즈,"죠죠,역전재판",,,,,,"일러스트,만화",@coroin_dgx ,https://dongne.co/events/df2610/circles/171574,제35회 디. 페스타(토),Day1
게오르크 리스펙한다고,"공갈빵, 곰귤",T-34,T,34,,2sp,마법명가 차남으로 살아남는 법,,,레오 루카스 메클렌부르크 아드리안,메클렌부르크X아드리안,로맨틱,레오루카,"만화,소설,기타",6_633_3,https://dongne.co/events/df2610/circles/171561,제35회 디. 페스타(토),Day1
괴담에게 습격받는다면,"른밥, 쾡",R-29b,R,29,b,1sp,"괴담에 떨어져도 출근을 해야 하는구나,데뷔 못 하면 죽는 병 걸림",,,"박문대 이세진 배세진 선아현 류청우 차유진 김래빈 류건우 청려 주단 채율 신오 큰달 김솔음 백사헌 이자헌 은하제 박민성 진나솔 이성해 장허운 고영은 J3 곽제강 호유원 청달래 브라운,김솔음외 여러명",차유진X김래빈,해당없음,류청우×배세진,일러스트,@kwaeng718,https://dongne.co/events/df2610/circles/172751,제35회 디. 페스타(토),Day1
국가공인 연어헌터마켓,"서핑,판사",S-16,S,16,,2sp,"괴담에 떨어져도 출근을 해야 하는구나,이세계 착각 헌터",데뷔 못 하면 죽는 병 걸림,,,,,,일러스트,,https://dongne.co/events/df2610/circles/171887,제35회 디. 페스타(토),Day1
"웨웨파리, 죽다 ",딱지연구부,G-06b,G,06,b,1sp,"유희왕,죠죠의 기묘한 모험",,,바쿠라 료,어둠의 유우기X무토 유우기,,,,@DUELGINI,https://dongne.co/events/df2610/circles/173167,제35회 디. 페스타(토),Day1
"창호기려, 짱려, 그리고… ""케이든""",왹왹,U-14,U,14,,2sp,이세계 착각 헌터,,,"강창호,김기려,케이든",강창호X김기려,로맨틱,,"만화,소설",0304rpser,https://dongne.co/events/df2610/circles/171446,제35회 디. 페스타(토),Day1
모카모카&김아무개,모카모카,R-07,R,07,,2sp,"괴담에 떨어져도 출근을 해야 하는구나,캐릭캐릭체인지",,,,,,,일러스트,mokamoka_illust,https://dongne.co/events/df2610/circles/171513,제35회 디. 페스타(토),Day1
사과파이#,Sapphire,A-02,A,02,,2sp,데코덴,,,,,,,,,https://dongne.co/events/df2610/circles/171870,제35회 디. 페스타(토),Day1
가정통신문,깡쥐,R-29a,R,29,a,1sp,"괴담에 떨어져도 출근을 해야 하는구나,캐릭캐릭체인지,데못죽",,,김솔음,,,,일러스트,@nangman_go,https://dongne.co/events/df2610/circles/172026,제35회 디. 페스타(토),Day1
간이음식점,곰밥,C-22a,C,22,a,1sp,"지운대,지. -지구의 운동에 대하여",,,,오크지X바데니,로맨틱,,소설,,https://dongne.co/events/df2610/circles/173276,제35회 디. 페스타(토),Day1
개잡덕부스,넝,L-17,L,17,,2sp,원신,"가라오케 가자!,나루토,닌자보이 란타로,엔드필드,죠죠의 기묘한 모험 7부 스틸볼런",,,,,"사토쿄지, 올로이파, 일루플린, 하쿠자부, 죠자, 이타사스",,@nnnn_g_ng ,https://dongne.co/events/df2610/circles/171844,제35회 디. 페스타(토),Day1
거믕거힝거,"우영, 지영랑",S-33b,S,33,b,1sp,진혼기,천관사복,,"자하,설영,지사,풍사",자하X설영,로맨틱,지사풍사,소설,"@uyeong2198, @jiyeonglang",https://dongne.co/events/df2610/circles/172365,제35회 디. 페스타(토),Day1
경단보급소,휴,K-07,K,07,,2sp,붕괴: 스타레일,,,"경원,단항",경원X단항,로맨틱,,만화,hue_hsr,https://dongne.co/events/df2610/circles/171884,제35회 디. 페스타(토),Day1
경단제작소,류논,K-18,K,18,,2sp,붕괴: 스타레일,,,"경원,단항",경원X단항,로맨틱,,,,https://dongne.co/events/df2610/circles/171392,제35회 디. 페스타(토),Day1
나나서커스,나나,P-26,P,26,,2sp,괴담에 떨어져도 출근을 해야 하는구나,,,김솔음,,,,"만화,일러스트",@banana172172,https://dongne.co/events/df2610/circles/173369,제35회 디. 페스타(토),Day1
내고싶어요,고감조,U-23b,U,23,b,1sp,가비지타임,"페이트/그랜드 오더,포켓몬스터SV",,,,해당없음,,기타,gogamujo,https://dongne.co/events/df2610/circles/171697,제35회 디. 페스타(토),Day1
도깨비상점,도깨비상점,A-27,A,27,,2sp,,,,,,,,,kkebistore,https://dongne.co/events/df2610/circles/171882,제35회 디. 페스타(토),Day1
동실마니아,주주,F-22,F,22,,2sp,닌자보이 란타로,,,"케마 토메사부로,젠포우지 이사쿠",케마 토메사부로X젠포우지 이사쿠,"로맨틱,섹슈얼",,만화,@ju_saa4,https://dongne.co/events/df2610/circles/173211,제35회 디. 페스타(토),Day1
둠물르소나,둠,K-05,K,05,,2sp,"페르소나 4,페르소나 3 포터블",,,"나루카미 유우,아다치 토오루",나루카미유우X아다치토오루,"로맨틱,섹슈얼,해당없음",,,,https://dongne.co/events/df2610/circles/172574,제35회 디. 페스타(토),Day1
똘이네곳간,김믁,C-08,C,08,,2sp,,,,,,,,,,https://dongne.co/events/df2610/circles/173309,제35회 디. 페스타(토),Day1
로맨스국밥,국밥,A-07,A,07,,2sp,이누야샤,"데못죽,진격의 거인",,,이누야샤 반코츠X이누야샤 카고메,"로맨틱,섹슈얼","문대청려문대,리바이총수",만화,,https://dongne.co/events/df2610/circles/172732,제35회 디. 페스타(토),Day1
롬다롬다롬,도람,A-10,A,10,,2sp,포켓몬,,,,,,,"만화,일러스트",@doramdarom,https://dongne.co/events/df2610/circles/171569,제35회 디. 페스타(토),Day1
료터리클럽,다온,V-08a,V,08,a,1sp,이니셜d,,,"타카하시 료스케,스도 쿄이치,후지와라 타쿠미,타카하시 케이스케",후지와라 타쿠미X타카하시 료스케,"로맨틱,섹슈얼","케이료, 쿄료",소설,on_jih30,https://dongne.co/events/df2610/circles/173378,제35회 디. 페스타(토),Day1
방사능구역,누누,J-21,J,21,,2sp,"오오에,고서점가의 하시히메,우우울트라C",,,,오오사키X신바시,,,,@Medjed_sa_ma,https://dongne.co/events/df2610/circles/171370,제35회 디. 페스타(토),Day1
봄여름겨울,유마,D-25b,D,25,b,1sp,데뷔 못 하면 죽는 병 걸림,,,,류청우X배세진,,,,,https://dongne.co/events/df2610/circles/171620,제35회 디. 페스타(토),Day1
비닐하우스,이고운,P-11b,P,11,b,1sp,괴담에 떨어져도 출근을 해야 하는구나,,,"김솔음,이자헌",이자헌X김솔음,,,"만화,기타",,https://dongne.co/events/df2610/circles/173555,제35회 디. 페스타(토),Day1
비비메이드,비비새,F-04a,F,04,a,1sp,내가 키운 S급들,,,"괴담출근 주요 캐릭터,한유진 외 내가 키운 S급 캐릭터 다수",성현제X한유진,해당없음,솔음른,일러스트,@HQ_MBibisaeM,https://dongne.co/events/df2610/circles/173427,제35회 디. 페스타(토),Day1
사신이되자,블지,I-15a,I,15,a,1sp,블리치,,"블리치 쁘띠존 - 어서와라, 나의 블리치 쁘띠존에","쿠치키 뱌쿠야,쿠치키 루키아,아바라이 렌지",아바라이 렌지X쿠치키 루키아,로맨틱,쿠치키남매(논컾),소설,@beulji,https://dongne.co/events/df2610/circles/172842,제35회 디. 페스타(토),Day1
사육이데스,사사육,R-13b,R,13,b,1sp,괴담에 떨어져도 출근을 해야 하는구나,"포켓몬스터,러브앤딥스페이스",,"김솔음,브라운",,,,,446_desune,https://dongne.co/events/df2610/circles/171808,제35회 디. 페스타(토),Day1
수확바구니,실차,S-09,S,09,,2sp,화산귀환,,당보청명 쁘띠존 : 깊디깊은 어둠 속에서 매화의 향은 더 깊어지는 법,"당보,청명",당보X청명,로맨틱,,"만화,일러스트,공예,기타",notcaryestea,https://dongne.co/events/df2610/circles/172099,제35회 디. 페스타(토),Day1
쉐이비빔밥,BBSB,L-11,L,11,,2sp,명일방주,,,총웨,왕X총웨,"섹슈얼,로맨틱",,만화,@BBSBri_ML,https://dongne.co/events/df2610/circles/172366,제35회 디. 페스타(토),Day1
아마아마야,휘비 / 낙서장,K-02b,K,02,b,1sp,"용과같이,페르소나 시리즈",,,"키류 카즈마,니시키야마 아키라,용과같이 주요 인물들,페르소나4",,,,만화,@hyvahyva_899 / @myhellody_,https://dongne.co/events/df2610/circles/172490,제35회 디. 페스타(토),Day1
아이스박스,뉴뉴,Q-31b,Q,31,b,1sp,괴담출근 등,"괴담에 떨어져도 출근을 해야 하는구나,데못죽,어두운바다의등불이되어(어바등),변호됨",,,,,,,,https://dongne.co/events/df2610/circles/173291,제35회 디. 페스타(토),Day1
알파카화방,,C-27,C,27,,2sp,,,,,,,,,,https://dongne.co/events/df2610/circles/173475,제35회 디. 페스타(토),Day1
오염연구소,클론,R-14,R,14,,2sp,괴담에 떨어져도 출근을 해야 하는구나,,,,,,,,,https://dongne.co/events/df2610/circles/171705,제35회 디. 페스타(토),Day1
오타쿠모임,해달,D-08,D,08,,2sp,,"괴담에 떨어져도 출근을 해야 하는구나,어바등",,,,,,,,https://dongne.co/events/df2610/circles/172662,제35회 디. 페스타(토),Day1
우리무리얌,밍,"V-04, V-05",V,04,,4sp,"은혼,킹오파,지운대,코난,가비지타임,유희왕",,,,,"로맨틱,섹슈얼,해당없음",,,,https://dongne.co/events/df2610/circles/172240,제35회 디. 페스타(토),Day1
윶랩처하자,안개,S-04,S,04,,2sp,데뷔 못 하면 죽는 병 걸림,,,차유진 김래빈,차유진X김래빈,"섹슈얼,로맨틱",,"만화,일러스트,소설",@daeaeaeb,https://dongne.co/events/df2610/circles/172561,제35회 디. 페스타(토),Day1
이카레시피,aina,U-02,U,02,,2sp,니지산지,페이트/그랜드 오더,,,,,,,,https://dongne.co/events/df2610/circles/173586,제35회 디. 페스타(토),Day1
적토마펀치,창식이,D-11,D,11,,2sp,우마무스메,페르소나 시리즈,,,,,,,,https://dongne.co/events/df2610/circles/172575,제35회 디. 페스타(토),Day1
진티엔리밍,kje1213114,"B-03, B-04",B,03,,4sp,,,,,,,,,,https://dongne.co/events/df2610/circles/171984,제35회 디. 페스타(토),Day1
짬통전문가,"만땅, 머핀",A-19,A,19,,2sp,"헌터×헌터,요츠바랑,아이돌리쉬 세븐,나루토","은혼,오란고교 호스트부,도로헤도로,페르소나 5 더 로열,오오에,사이키 쿠스오의 재난,괴담에 떨어져도 출근을 해야 하는구나,소울이터",,,,,,,@ogolgye @eeebzzz,https://dongne.co/events/df2610/circles/172412,제35회 디. 페스타(토),Day1
짱려온앤온,피리아,U-15,U,15,,2sp,이세계 착각 헌터,,,"강창호,김기려",강창호X김기려,로맨틱,,"소설,만화",my_moist_alien ,https://dongne.co/events/df2610/circles/171730,제35회 디. 페스타(토),Day1
초호기헌터,바새,A-18,A,18,,2sp,"헌터x헌터,포켓몬스터,에반게리온",,,,,,,"게임,만화",sya95059,https://dongne.co/events/df2610/circles/172559,제35회 디. 페스타(토),Day1
최솔웅냠냠,해아,P-22b,P,22,b,1sp,괴담에 떨어져도 출근을 해야 하는구나,,,,,,,,lllbadgelll,https://dongne.co/events/df2610/circles/172124,제35회 디. 페스타(토),Day1
취두부과자,"토푸, 까까, sㅏk",V-11,V,11,,2sp,하이큐!!,,,"코즈메 켄마,쿠로오 테츠로,히나타 쇼요,카게야마 토비오,하이바 리에프,야쿠 모리스케",,,"카게히나, 쿠로켄, 리에야쿠",,"@ssamanko030, @KKAX2__ , @hqkksak",https://dongne.co/events/df2610/circles/171975,제35회 디. 페스타(토),Day1
치킨왔소요,"소요,치킨",H-13,H,13,,2sp,블랙배저,"괴담에 떨어져도 출근을 해야 하는구나,어두운 바다의 등불이 되어,어바등,어린 신인데 키워주시죠,어신키",,,,,,일러스트,"@soyo__yoso, @letseat_chicken",https://dongne.co/events/df2610/circles/172423,제35회 디. 페스타(토),Day1
크랩하우스,crab D,B-26b,B,26,b,1sp,마법소녀 마도카☆마기카,"던전밥,프리렌",,,,,,,,https://dongne.co/events/df2610/circles/171865,제35회 디. 페스타(토),Day1
포리포리칩,Kiwiiii,V-03a,V,03,a,1sp,,,,,,,,,,https://dongne.co/events/df2610/circles/171514,제35회 디. 페스타(토),Day1
하품고양이,하품고양이,F-28a,F,28,a,1sp,"BEMANI,팝픈뮤직",,,,,,,만화,@YawningCat03,https://dongne.co/events/df2610/circles/172103,제35회 디. 페스타(토),Day1
