링크,부스명,대표자,위치,위치(열),위치(번호),반부스,부스,대표 작품(원작),그 외 다루는 작품,쁘띠존,캐릭터,커플링,커플링 성향,그 외 커플링,매체,트위터,행사명,개최일,팔로워수,미확보수
https://dongne.co/events/df260702/circles/170465,친구모아연성,별찌,O-23a,O,23,a,1sp,잔차품,메달리스트,,루린,,"로맨틱,섹슈얼",,"일러스트,소설",niga__cherry,제34회 디. 페스타(일),Day2,93,0
https://dongne.co/events/df260702/circles/170482,햄버거드세요,AK,U-24,U,24,,2sp,오오에,,,오오에 - 아리아케,오오사키X아리아케,"로맨틱,로맨틱",오오타케 ,게임,0o0e0A,제34회 디. 페스타(일),Day2,693,0
https://dongne.co/events/df260702/circles/171146,현판소동아리,솔베,O-24a,O,24,a,1sp,괴담출근,이세계착각헌터,,,,해당없음,,일러스트,solvay0515,제34회 디. 페스타(일),Day2,0,1
https://dongne.co/events/df260702/circles/171313,사우스파크는 변호됐다,이오,W-05,W,05,,2sp,사우스파크,변호됨(너희들은 변호됐다),,스탠 마쉬,스탠 마쉬X카일 브로플로브스키,"로맨틱,섹슈얼",주한민재,만화,2spst5,제34회 디. 페스타(일),Day2,605,0
https://dongne.co/events/df260702/circles/170675,해파리소녀와 여름바다,차소금,H-20,H,20,,2sp,해파리소녀,,,해파리소녀,,,,"일러스트,공예",cup_of_salty,제34회 디. 페스타(일),Day2,582,0
https://dongne.co/events/df260702/circles/173847,검은토끼사무소,첸체,P-01,P,01,,2sp,"괴담에 떨어져도 출근을 해야 하는구나,괴담출근","앙상블 스타즈 (앙스타),쿠키런 킹덤 (쿠킹덤)",,괴담출근,,해당없음,,일러스트,YR_simin,제34회 디. 페스타(일),Day2,1421,0
https://dongne.co/events/df260702/circles/171324,공주들의티파티,두완,Y-04b,Y,04,b,1sp,단간론파,"키미가시네,하츠네미쿠,포켓몬",,"나나미 치아키,하츠네 미쿠",,,,"일러스트,기타",duwan1044834,제34회 디. 페스타(일),Day2,748,0
https://dongne.co/events/df260702/circles/171168,그럼사람들밥은,요리왕위룡,T-07b,T,07,b,1sp,명일방주,만달로리안,,,,,,만화,Sbornmaker,제34회 디. 페스타(일),Day2,197,0
https://dongne.co/events/df260702/circles/170996,그렇게되버렸다,"차화랑, 러프",S-13b,S,13,b,1sp,"천관사복,붕괴 스타레일",진혼기,,"화성,사련,레이시오,어벤츄린,자하,설영",화성X사련,"로맨틱,해당없음","레이츄린, 자하설영","만화,소설,일러스트,게임","chahua017, _rough_0",제34회 디. 페스타(일),Day2,402,0
https://dongne.co/events/df260702/circles/170453,달콤한일러스트,iamyunji,I-24,I,24,,2sp,모모찌,,,모모찌,,,,일러스트,iamyunji,제34회 디. 페스타(일),Day2,745,0
https://dongne.co/events/df260702/circles/170823,레전드광석병원,로최,V-19a,V,19,a,1sp,명일방주,,,"켈시,박사",,로맨틱,,만화,poor_Doc_tor,제34회 디. 페스타(일),Day2,1661,0
https://dongne.co/events/df260702/circles/174892,소녀무대연구회,체셔,Y-24,Y,24,,2sp,소녀가극 레뷰 스타라이트,"러브라이브,디즈니 트위스티드 원더랜드,초카구야공주",,,,,,,cheshire_lls,제34회 디. 페스타(일),Day2,332,0
https://dongne.co/events/df260702/circles/170758,아는고양이산책,Pockycat,J-02,J,02,,2sp,,,,,,,,,PockyPockycat,제34회 디. 페스타(일),Day2,6841,0
https://dongne.co/events/df260702/circles/174273,에무마후파이팅,봇대,Z-02b,Z,02,b,1sp,프로젝트 세카이 컬러풀 스테이지 feat.하츠네미쿠,,,"오오토리 에무,아사히나 마후유",오오토리 에무X아사히나 마후유,"로맨틱,섹슈얼",,"만화,일러스트",cm_4040,제34회 디. 페스타(일),Day2,465,0
https://dongne.co/events/df260702/circles/174746,오리지늄퍼리빔,방하윤,V-03a,V,03,a,1sp,명일방주,,,명일방주,,해당없음,,만화,"ndfrskr, ndaknt",제34회 디. 페스타(일),Day2,16441,0
https://dongne.co/events/df260702/circles/170483,유희하자유우기,능이,U-12b,U,12,b,1sp,유희왕,,,유우기,얌유X진유,"로맨틱,섹슈얼","얌진, 템진, 카이죠",,wnlgfldl,제34회 디. 페스타(일),Day2,88,0
https://dongne.co/events/df260702/circles/175336,짝사랑응원부스,남,X-06b,X,06,b,1sp,앙상블 스타즈,원신,,,마도카 노조미X코지카 쥬이스,로맨틱,"치토마슈, 로엔바르",만화,giyaropi,제34회 디. 페스타(일),Day2,243,0
https://dongne.co/events/df260702/circles/173700,치아카나온리전,사비,X-23b,X,23,b,1sp,앙상블스타즈,,,"모리사와 치아키,신카이 카나타",모리사와 치아키X신카이 카나타,로맨틱,,"소설,만화",miserywithakira,제34회 디. 페스타(일),Day2,579,0
https://dongne.co/events/df260702/circles/170478,친구모아동인지,,O-22,O,22,,2sp,"괴담에 떨어져도 출근을 해야 하는구나,괴담출근(괴출)",,,,,,,"공예,일러스트",,제34회 디. 페스타(일),Day2,28100,0
https://dongne.co/events/df260702/circles/171276,투명도혼합공간,나해일,N-22,N,22,,2sp,괴담에 떨어져도 출근을 해야 하는구나,,,"최 요원,김솔음,류재관",최 요원X김솔음,"로맨틱,로맨틱",재관솔음,소설,,제34회 디. 페스타(일),Day2,,0
https://dongne.co/events/df260702/circles/174863,부대찌개잡탕죽 ,네코,Y-23,Y,23,,2sp,프로젝트세카이(프로세카),"보컬로이드,버츄얼 유튜버(니지산지)",,"원더랜드쇼타임,아다치레이,하츠네미쿠",,해당없음,,일러스트,,제34회 디. 페스타(일),Day2,,0
https://dongne.co/events/df260702/circles/171325,걍좋아서만든부스,익명의미소녀,P-09,P,09,,2sp,괴담출근,"스타레일,명일방주",,"김솔음,수르트,헤르타 등",,,,일러스트,2o_mi_,제34회 디. 페스타(일),Day2,17900,0
https://dongne.co/events/df260702/circles/170370,고영형제보호협회,아기자기,Q-22a,Q,22,a,1sp,내가 키운 S급들,,,"한유현,한유진",한유현X한유진,"로맨틱,섹슈얼",,"만화,일러스트",,제34회 디. 페스타(일),Day2,,0
https://dongne.co/events/df260702/circles/174923,돌사세요돌사세요,무휘,T-07a,T,07,a,1sp,닥터스톤,,,"이시가미 센쿠 X 아사기리 겐,제노 휴스턴 윙필드,스탠리 스나이더",이시가미 센쿠X아사기리 겐,로맨틱,,"일러스트,만화",muhwi555,제34회 디. 페스타(일),Day2,197,0
https://dongne.co/events/df260702/circles/170744,마카롱게장만두집,케모냥등병,W-21a,W,21,a,1sp,페이트,"단간론파,골든카무이,괴담출근,(미정)",,,,,,,kemo_nya,제34회 디. 페스타(일),Day2,907,0
https://dongne.co/events/df260702/circles/170227,말랑뽀작우유식빵,아노센,V-23,V,23,,2sp,스타레일,원신 젠레스존제로,,,,,,,,제34회 디. 페스타(일),Day2,,0
https://dongne.co/events/df260702/circles/171059,야르한중남대작전,불자,R-09,R,09,,2sp,이합화타적백묘사존,,,,묵연(답선군)X초만녕,로맨틱,,"만화,일러스트",bull_za,제34회 디. 페스타(일),Day2,116,0
https://dongne.co/events/df260702/circles/170787,이번에도개취자랑,용요,V-01,V,01,,2sp,명일방주,"리버스1999,우타프리",,,,,,,Crayon_ATM,제34회 디. 페스타(일),Day2,427,0
https://dongne.co/events/df260702/circles/170913,피자만두민트찌개,"Mono, 먹군, 흰",Y-18,Y,18,,2sp,"체인소맨,뱅드림 아베무지카,프로젝트 세카이",,,"<체인소맨> 하야카와 아키, 히메노,<프로세카> 아키야마 미즈키, 카미시로 루이,<뱅드림 Ave Mujica> 미스미 우이카, 토가와 사키코",,"로맨틱,로맨틱","사키우이, 아키히메","만화,소설","mono_prsk, mkun606, teatime_white",제34회 디. 페스타(일),Day2,6015,0
https://dongne.co/events/df260702/circles/171063,글그림수공예러의 모임팟,파람,S-11,S,11,,2sp,급리,,,조의신,,,,"공예,일러스트",whdmltls_111,제34회 디. 페스타(일),Day2,261,0
https://dongne.co/events/df260702/circles/170336,초자연재난관리국 홍보팀,강체,O-17,O,17,,2sp,괴담출근,,,"최요원,류재관,김솔음",,,,"만화,일러스트",gangche_,제34회 디. 페스타(일),Day2,7128,0
https://dongne.co/events/df260702/circles/175337,갑타로이드휘두르며,부녀유 & 이온,K-24,K,24,,2sp,가비지타임,"보컬로이드,크게휘두르며,오사카환상선,고스트바둑왕,고스트바둑왕(히카루의바둑),히카루의바둑",,,,"로맨틱,해당없음",NCP,"만화,일러스트","yelimi2026, iwaejin6, ionblue",제34회 디. 페스타(일),Day2,34214,0
https://dongne.co/events/df260702/circles/173193,범자친구애호위원회,elulit,U-21a,U,21,a,1sp,그노시아,,,,렘난X라키오,"로맨틱,섹슈얼","유리세츠, 스큐지나",만화,elulit2,제34회 디. 페스타(일),Day2,10000,0
https://dongne.co/events/df260702/circles/171228,세이도힌나에브리띵,토메토,V-14a,V,14,a,1sp,"골든 카무이,다이아몬드 에이스",,,"골든 카무이(오가타 햐쿠노스케,우사미 토키시게,츠키시마 하지메,코이토 오토노신) 다이아몬드 에이스(사와무라 에이준,코미나토 하루이치,후루야 사토루)",,"로맨틱,섹슈얼",,"만화,일러스트",ogatamanura,제34회 디. 페스타(일),Day2,98,0
https://dongne.co/events/df260702/circles/170586,슈뢰딩거의라면가게,어서,U-18,U,18,,2sp,"데스노트,베리드 스타즈(베스타),인사반파자구계통,호시노겐","에반게리온,체인소맨",,,,,,,eoseo88,제34회 디. 페스타(일),Day2,13900,0
https://dongne.co/events/df260702/circles/170707,시마이부정상영업중,"마요네즈, 김볶밥, 공룡","X-15, X-16",X,15,,4sp,MIU 404,,,,,,,,mayonezu_404,제34회 디. 페스타(일),Day2,244,0
https://dongne.co/events/df260702/circles/171018,일단부스를신청하자,유리판,Q-04a,Q,04,a,1sp,문송안함,변호됨,,"클레이오,차주한",,,,소설,Glasss_Plate,제34회 디. 페스타(일),Day2,94,0
https://dongne.co/events/df260702/circles/170436,최애섞어찌게마카롱,여래,Y-01b,Y,01,b,1sp,"아이카츠 스타즈,아이카츠 아카데미",,,"니지노 유메,엘자 포르테,린도 타이무,와오 파린",,,,일러스트,paritamu_kawa,제34회 디. 페스타(일),Day2,47,0
https://dongne.co/events/df260702/circles/171237,김치찌개마카롱사탕집,숮이,V-03b,V,03,b,1sp,"명일방주,죠죠의 기묘한 모험",,,,,,,,xu0_3_0,제34회 디. 페스타(일),Day2,1613,0
https://dongne.co/events/df260702/circles/173176,이키즈라이부영업부서,혼우,Y-01a,Y,01,a,1sp,"러브라이브! 시리즈,러브라이브! 블루버드",,,,,,,,,제34회 디. 페스타(일),Day2,,0
https://dongne.co/events/df260702/circles/171067,좌우상대고정충의말로,낙지,X-02b,X,02,b,1sp,18trip(에이트리),"음합엔,팝픈뮤직",,,나나메기 나나키X키누가와 키로쿠,로맨틱,"테토테토(SVUT), 하테카미",만화,,제34회 디. 페스타(일),Day2,,0
https://dongne.co/events/df260702/circles/170965,그렇게고조선이건국됐다,"담, 체키",O-11,O,11,,2sp,괴담출근,,,"류재관,최요원",류재관X최 요원,"로맨틱,섹슈얼",,"만화,소설",damq_pouo,제34회 디. 페스타(일),Day2,1592,0
https://dongne.co/events/df260702/circles/171353,호요버스남캐가너무좋아,차미슬,V-22a,V,22,a,1sp,스타레일,원신,,"파이논,마이데이,그 외",파이논X마이데이,로맨틱,,"일러스트,만화",charm2222sul,제34회 디. 페스타(일),Day2,3914,0
https://dongne.co/events/df260702/circles/170119,나의주술고전아카데미아!!,난나,X-17b,X,17,b,1sp,주술회전,"하이큐!!,히로아카(MHA)",,고죠 사토루,고죠X게토,로맨틱,"오이이와, 캇데쿠","만화,기타",2my1stlov3,제34회 디. 페스타(일),Day2,0,1
https://dongne.co/events/df260702/circles/171124,등촌칼국수먹고볶음밥파티,서진,R-08,R,08,,2sp,인사반파자구계통,,,,,로맨틱,,만화,deungchonhunter,제34회 디. 페스타(일),Day2,102,0
https://dongne.co/events/df260702/circles/170222,족제비핵불닭마라탕디럭스,DL,R-16,R,16,,2sp,천관사복,인사반파,,,화성X사련,로맨틱,빙추,,Deulle_Mm,제34회 디. 페스타(일),Day2,3857,0
https://dongne.co/events/df260702/circles/173629,스스로불러온재앙의저지먼트,,X-19a,X,19,a,1sp,앙상블 스타즈!! Music,,,"앙상블스타즈 나이츠,이사라 마오",사쿠마 리츠X이사라 마오,로맨틱,,"만화,소설",xpsxpsqhf,제34회 디. 페스타(일),Day2,579,0
https://dongne.co/events/df260702/circles/170337,나는야최솔빵명장모두나를따르라,끼옹,N-06,N,06,,2sp,괴담에 떨어져도 출근을 해야하는구나,,,"최요원,김솔음",최요원X김솔음,로맨틱,,만화,a_yo1_13,제34회 디. 페스타(일),Day2,6175,0
https://dongne.co/events/df260702/circles/170354,주문안하신아메리카노나왔습니다,라떼전문점,U-23b,U,23,b,1sp,오오에,,,,오오사키X아오미,로맨틱,,,sunlatte_ooe,제34회 디. 페스타(일),Day2,112,0
https://dongne.co/events/df260702/circles/171246,암고잉다운투사우스팍거너햅어굿굿타임,성게,W-06a,W,06,a,1sp,사우스파크,,,"사우스파크 올케릭,스탠 마쉬,카일 브로플로브스키",스탠 마쉬X카일 브로플로브스키,로맨틱,크레이그 터커 × 트윅트윅,"만화,일러스트,기타",yaru_132,제34회 디. 페스타(일),Day2,300,0
https://dongne.co/events/df260702/circles/173485,그럼나부스컷에천사악마이미지넣어도됨?,감농,X-04a,X,04,a,1sp,18TRIP (에이트리),,,,루 리광X키바,,"텐렌, 키나쿠구",,,제34회 디. 페스타(일),Day2,,0
https://dongne.co/events/df260702/circles/170479,팔만대장경만들고싶다고했지쓰고싶다고는안했다,종이,W-01,W,01,,2sp,헬루바 보스,원룸조교님,,블리츠,블리츠X스톨라스,"로맨틱,섹슈얼","승혁은오, 은오승혁",,M_PN_G,제34회 디. 페스타(일),Day2,124,0
https://dongne.co/events/df260702/circles/171056,둥가교환이다내장르의절반을줄테니까네장르의절반을줘,금유은,T-17,T,17,,2sp,빨강머리 백설공주,"오오에,강철의 연금술사,프로젝트 세카이 컬러풀 스테이지 feat.하츠네미쿠",,,,,,만화,"kikislovealways, yuyu_eun126",제34회 디. 페스타(일),Day2,82,0
https://dongne.co/events/df260702/circles/173216,1,1,R-06b,R,06,b,1sp,이세계 착각 헌터(이착헌),,,"강창호,김기려",강창호X김기려,로맨틱,,,,제34회 디. 페스타(일),Day2,,0
https://dongne.co/events/df260702/circles/171294,자헌솔음 결혼기원 정권지르기 1년차,"hamu, 먹",O-04,O,04,,2sp,괴담출근,헌터X헌터,,이자헌,이자헌X김솔음,"로맨틱,섹슈얼",크라단,"만화,일러스트",kenikth21,제34회 디. 페스타(일),Day2,0,1
https://dongne.co/events/df260702/circles/170315,짝사랑하는 형님의 친구는 10살 연상의 외국인 유부남,윤펭귄,S-24a,S,24,a,1sp,대역전재판,,,"바로크 반직스,아소기 겐신",,,,소설,,제34회 디. 페스타(일),Day2,,0
https://dongne.co/events/df260702/circles/170898,세상을 빛내는 100가지 놀이,"닙, 콜라비",R-01,R,01,,2sp,"공조살,갓갓갓,아이카츠! (아이엠스타),명탐점 코난","단간론파 어나더,포스터가 36번지에는 괴물이 산다 (포삼괴),발더스게이트3",,,,,,,,제34회 디. 페스타(일),Day2,,0
https://dongne.co/events/df260702/circles/171319,토마토를 먹으면 좋은 100가지 이유,아침햇사과,X-05b,X,05,b,1sp,HUNDRED LINE -최종방위학원-,,,"아오츠키 에이토,스미노 타쿠미",아오츠키 에이토X스미노 타쿠미,로맨틱,,"만화,일러스트",asari_n_go,제34회 디. 페스타(일),Day2,298,0
https://dongne.co/events/df260702/circles/171220,10년지기 NO겹장르,NADO,R-21,R,21,,2sp,이세계 착각 헌터,"나의 히어로아카데미아,붕괴 스타레일,괴담에 떨어져도 출근을 해야 하는구나,젠레스존제로,니지산지",,,파이논X마이데이,해당없음,,일러스트,Nado2cha,제34회 디. 페스타(일),Day2,836,0
https://dongne.co/events/df260702/circles/171213,1햄1케이지,시나,Q-14b,Q,14,b,1sp,데뷔 못 하면 죽는 병 걸림,,,,,,,,_X1NA_owx,제34회 디. 페스타(일),Day2,1243,0
https://dongne.co/events/df260702/circles/170735,119120-320396,포오앙팡,O-06a,O,06,a,1sp,괴담에 떨어져도 출근을 해야 하는구나,마법사의 약속,,"브라운,김솔음,백사헌",브라운X김솔음,,샇솔,"일러스트,소설,만화","PP_8808a, boripatcha0",제34회 디. 페스타(일),Day2,3,0
https://dongne.co/events/df260702/circles/174016,아그작 1/2,박신희,Y-16,Y,16,,2sp,"은혼,사이키 쿠스오의 재난,코난,마마마,소울이터,체인소맨",,,,,,,,san_nnn_light,제34회 디. 페스타(일),Day2,25,0
https://dongne.co/events/df260702/circles/170804,허접들여기까지오느라수고했고내가재밌는거보여줄게책쾅!120만딜,오항,V-19b,V,19,b,1sp,리버스1999,,,,,,,,,제34회 디. 페스타(일),Day2,,0
https://dongne.co/events/df260702/circles/170357,그랜드 파이널 오오에 체이스 판타지 14,가갸,U-23a,U,23,a,1sp,FF14,오오에,,,,,,,,제34회 디. 페스타(일),Day2,,0
https://dongne.co/events/df260702/circles/174277,17년째유희왕하는사람부스,고뎅,U-13,U,13,,2sp,유희왕,,,,야미 유우기X무토 유우기(진유우기),,,만화,freakin773h,제34회 디. 페스타(일),Day2,606,0
https://dongne.co/events/df260702/circles/171076,인도주의적 휴가(부제:1971년 트립),느티,V-20b,V,20,b,1sp,리버스1999,,,,,,,일러스트,Nti_Retasu,제34회 디. 페스타(일),Day2,964,0
https://dongne.co/events/df260702/circles/170689,비타 2차 마켓 (은혼 외),비타,Y-15,Y,15,,2sp,은혼,"헌터헌터,나루토,사이키 쿠스오의 재난 등",,긴토키,,,,,banbaji5,제34회 디. 페스타(일),Day2,4416,0
