부스명,대표자,위치,부스,대표 작품(원작),그 외 다루는 작품,쁘띠존,캐릭터,커플링,커플링 성향,그 외 커플링,매체,트위터,링크,행사명,개최일
어두운 마감의 등불이 죽는 병 걸림,무너링,T8,2sp,어두운바다의등불이되어,데뷔못하면죽는병걸림,,,,,,"만화,일러스트,소설,기타",@Munerindeepblue,https://dongne.co/event/df2407/circles/400650,제26회 디. 페스타,Day1
어두운 바다의 동인녀가 되어,사치,T3b,1sp,어두운 바다의 등불이 되어,,재희무현 쁘띠존 ~이 쁘띠존은 오늘의 상이에요~,"김재희, 박무현, 신해량",,섹슈얼,해량무현,소설,@hansoune_naver,https://dongne.co/event/df2407/circles/399605,제26회 디. 페스타,Day1
어둠의 녹색어머니회,미스틱,R12,2sp,슬램덩크,,,"김수겸, 성현준, 상양고등학교",성현준X김수겸,로맨틱,,만화,@noye_mystic,https://dongne.co/event/df2407/circles/385122,제26회 디. 페스타,Day1
어떻게 내 만화까지 사랑하겠어 내 최애를 사랑하는거지...,Rodrod,W4b,1sp,"블랙배저, 나루토","진혼기, 슬램덩크",,나루토,,,,,,https://dongne.co/event/df2407/circles/403379,제26회 디. 페스타,Day1
어서와요 오븐 속으로^^,마에루,Q20a,1sp,쿠키런킹덤,,,"마들렌 , 에스프레소",,해당없음,,일러스트,@maeru___,https://dongne.co/event/df2407/circles/396926,제26회 디. 페스타,Day1
어이 무라카미...잘들어라....! 고난을 거꾸로 하면 '난고' ...아무 뜻도 없다...!,"요로결석충격파쇄석술,0",Q2,2sp,fkmt,,FKMT 쁘띠존: 바ざわ회 ~디페 내에 코 크신 분 계십니까~,"카이지,이치죠,아카기,난고,늪",,해당없음,,"만화,기타",@126649J06,https://dongne.co/event/df2407/circles/386039,제26회 디. 페스타,Day1
어이 제형해라,새벽,W11,2sp,내가 키운 S급들,,,"한유현, 한유진",한유현X한유진,"로맨틱,섹슈얼",,만화,@pan_toqur,https://dongne.co/event/df2407/circles/405655,제26회 디. 페스타,Day1
어쩌다가 이렇게 됐을까,하현,S6a,1sp,가비지타임,,,"기상호, 성준수, 최종수",성준수X기상호,"로맨틱,섹슈얼",종상,소설,@hotclare0987,https://dongne.co/event/df2407/circles/392287,제26회 디. 페스타,Day1
언제나 이기는 Take Your Star!,Yoon,Z22,4sp,데뷔 못 하면 죽는 병걸림,,,박문대 선아현 이세진 배세진 류청우 차유진 김래빈 신재현 청려 신오 주단채율,,,,일러스트,@Oyo_on0,https://dongne.co/event/df2407/circles/405595,제26회 디. 페스타,Day1
얼레벌떡헐레벌레원고러수용소,"퐄, 적송올리",R4,2sp,마법사의 약속,,,아키라(여현자),X아키라(여현자),로맨틱,"오웬아키, 미스아키",게임,@Magic_holic,https://dongne.co/event/df2407/circles/403199,제26회 디. 페스타,Day1
얼레벌레 잡덕의 하루,쟈가비,T16b,1sp,어두운 바다의 등불이 되어,"가비지타임, 블랙배저",,,X박무현,로맨틱,,,@__hello_dear_06,https://dongne.co/event/df2407/circles/388532,제26회 디. 페스타,Day1
에브리데이 선데이,방주,P3a,1sp,붕괴 스타레일,"원신, 니지산지",,"어벤츄린, 레이시오, 카나에",레이시오X어벤츄린,로맨틱,,만화,,https://dongne.co/event/df2407/circles/394878,제26회 디. 페스타,Day1
에스페란사,천경,M4,2sp,천관사복,"마도조사, 인사반파자구계통, 흑집사, 나츠메 우인장",,화성 사련,,로맨틱,,"만화,일러스트",@tenkei121,https://dongne.co/event/df2407/circles/401035,제26회 디. 페스타,Day1
에우메네스 ~마케도니아에 춤추듯 내려온 천재~,masse,Q22,2sp,"아카기, 히스토리에","죠죠, 골든카무이",,"아카기, 에우메네스",,해당없음,,만화,@masse89898080,https://dongne.co/event/df2407/circles/390654,제26회 디. 페스타,Day1
엑스다이게스트북3,사성구,J4b,1sp,울트라맨 엑스,특촬,,"울트라맨 엑스, 오오조라 다이치",,"로맨틱,섹슈얼",,만화,XuniteDaichi,https://dongne.co/event/df2407/circles/392623,제26회 디. 페스타,Day1
여기가 너의 부스 아카데미아다!,오톡,D17a,1sp,나의 히어로 아카데미아,가비지타임,,,,,,일러스트,@O_tok_,https://dongne.co/event/df2407/circles/389504,제26회 디. 페스타,Day1
여기서부터 고게까지 다 주세요,"재이, 몽",B6,2sp,주술회전,,고죠게토 쁘띠존 : ✧ 夢中相尋 몽중상심 ✦,"고죠 사토루, 게토 스구루",고죠 사토루X게토 스구루,로맨틱,,"기타,만화,소설","@gogecake_yam_, @maoneandon1y",https://dongne.co/event/df2407/circles/392752,제26회 디. 페스타,Day1
여름맞이상점,"별모래, 치롤",G21,2sp,"창작일러스트, 창작시집, 레진공예, 매듭공예, 수공예",가죽공예,,,,,,"공예,기타,일러스트,소설",,https://dongne.co/event/df2407/circles/386876,제26회 디. 페스타,Day1
여름이 다섯개,miijeong,F11,2sp,주술회전 ,,게토고죠 쁘띠존 《END UP》,게토고죠 ,,"로맨틱,섹슈얼",,"만화,소설",@404UND_,https://dongne.co/event/df2407/circles/403917,제26회 디. 페스타,Day1
여자를 밝히는 게 아니라 고게가 밝은 것이다,장첸,B19a,1sp,주술회전,,고죠게토 쁘띠존 : ✧ 夢中相尋 몽중상심 ✦,"고죠 사토루, 게토 스구루",고죠 사토루X게토 스구루 ,로맨틱,,"만화,기타",ujjalreamiwar,https://dongne.co/event/df2407/circles/389079,제26회 디. 페스타,Day1
역시 내 플레이어블 영웅이야,저속노화밥,V5,2sp,명문고 EX급 조연의 리플레이,로드 오브 히어로즈,,"황지호, 조의신",,로맨틱,"황의, 황호의신",일러스트,@sl0w_aging,https://dongne.co/event/df2407/circles/403399,제26회 디. 페스타,Day1
연상공을 믿기 // 연하공을 믿기,kkk,S2,2sp,아이돌리쉬세븐,슬램덩크,,,,,,만화,@SC_kkukkaa,https://dongne.co/event/df2407/circles/395844,제26회 디. 페스타,Day1
연성술사,연성술사,K11,2sp,화산귀환,,화산귀환 쁘띠존: 天下俠義,,,,,공예,@Alchemist_for,https://dongne.co/event/df2407/circles/395554,제26회 디. 페스타,Day1
연어초밥,A,Q16b,1sp,슬램덩크,,,,X,해당없음,,"기타,공예",,https://dongne.co/event/df2407/circles/395411,제26회 디. 페스타,Day1
열차가 마지막 역 마현 역에 도착합니다 준비하시기 바랍니다,최체리,W21a,1sp,"의원, 다시 살다",,,"진천희, 사마현",사마현X진천희,"로맨틱,섹슈얼",진천희X사마현,소설,@chlcherrysal,https://dongne.co/event/df2407/circles/385558,제26회 디. 페스타,Day1
영영위빙,영영위빙,H22,2sp,,,,,,,,공예,@y0ung0_weaving,https://dongne.co/event/df2407/circles/390317,제26회 디. 페스타,Day1
영원청춘사랑게고,옷토,F5b,1sp,"주술회전, 게토고죠",,게토고죠 쁘띠존 《END UP》,"게토 스구루, 고죠 사토루",게토 스구루X고죠 사토루,"로맨틱,섹슈얼",,"만화,일러스트,공예",ohto0221,https://dongne.co/event/df2407/circles/391817,제26회 디. 페스타,Day1
옆사람이 납치한 괴이부스,홉,I11b,1sp,반월당의 기묘한 이야기,,반월당 쁘띠존 : 나쁜 꿈은 끝났어,all,,,,일러스트,@hop_roo ,https://dongne.co/event/df2407/circles/389939,제26회 디. 페스타,Day1
예서 궁주님의 오색 빛깔 별궁 보석함,소냐,V21,2sp,서브 남주가 파업하면 생기는 일,,,"정예서, 세드리크, 크리스텔, 요한, 지브릴",세드리크X예서,"로맨틱,섹슈얼",예서른,소설,@vivid_1231,https://dongne.co/event/df2407/circles/405549,제26회 디. 페스타,Day1
오렌지 많이 올려주세요,심마,T1,2sp,어두운 바다의 등불이 되어 ,,재희무현 쁘띠존 ~이 쁘띠존은 오늘의 상이에요~,"김재희, 박무현",김재희X박무현,로맨틱,,"소설,만화",@shimma_0531,https://dongne.co/event/df2407/circles/389211,제26회 디. 페스타,Day1
오렌지 잡화점,세세,T22a,1sp,어두운 바다의 등불이 되어,"가비지타임, 다이아포닉 심포니아",재희무현 쁘띠존 ~이 쁘띠존은 오늘의 상이에요~,"김재희, 박무현, 리하르트, 크리스",재희X무현,로맨틱,리하크리,"소설,일러스트",Ks5wx,https://dongne.co/event/df2407/circles/401219,제26회 디. 페스타,Day1
오렌지 취급주의,고별,T23a,1sp,어두운 바다의 등불이 되어,,재희무현 쁘띠존 ~이 쁘띠존은 오늘의 상이에요~,김재희 박무현,김재희X박무현,"섹슈얼,로맨틱",,"만화,일러스트",@sea_0328,https://dongne.co/event/df2407/circles/384794,제26회 디. 페스타,Day1
오렌지 한 입 하실래요?,꺵무,T21a,1sp,어두운 바다의 등불이 되어,,재희무현 쁘띠존 ~이 쁘띠존은 오늘의 상이에요~,"김재희,박무현",,"로맨틱,섹슈얼",,만화,eobadeung1,https://dongne.co/event/df2407/circles/396442,제26회 디. 페스타,Day1
오렌지가 매콤해요,"쿠루루삥뽕, 주함, 고독한 지혁지현러",T18,2sp,어두운 바다의 등불이 되어,,재희무현 쁘띠존 ~이 쁘띠존은 오늘의 상이에요~,"김재희, 박무현, 서지혁, 이지현",재희X무현,"로맨틱,섹슈얼",지혁지현,"일러스트,소설,만화","@cururuping, @gotoseadentist, @sseoguide196",https://dongne.co/event/df2407/circles/404009,제26회 디. 페스타,Day1
오렌지를 믿기,증명,T4,2sp,어두운 바다의 등불이 되어,,재희무현 쁘띠존 ~이 쁘띠존은 오늘의 상이에요~,김재희 박무현,김재희X박무현,"로맨틱,섹슈얼",,"만화,기타",@submarine_proof,https://dongne.co/event/df2407/circles/401594,제26회 디. 페스타,Day1
오렌지의 효능 1. PTSD 유발 2. 피로 회복,차재훈,T24,2sp,어두운 바다의 등불이 되어,어바등,재희무현 쁘띠존 ~이 쁘띠존은 오늘의 상이에요~,"김재희 , 박무현",김재희X박무현,"섹슈얼,로맨틱",재희무현,,@SH_jjugo,https://dongne.co/event/df2407/circles/384784,제26회 디. 페스타,Day1
오렌지카멜리아,개살통통,T21b,1sp,어두운 바다의 등불이 되어,,재희무현 쁘띠존 ~이 쁘띠존은 오늘의 상이에요~,김재희 박무현,김재희X박무현,로맨틱,,"만화,일러스트",@bbookkoonuna,https://dongne.co/event/df2407/circles/384778,제26회 디. 페스타,Day1
오르빗 잡화점,하엘,Y7,2sp,데뷔 못 하면 죽는 병 걸림,,,,,"섹슈얼,로맨틱",,"소설,일러스트,공예,기타",@Orbit__TeSTAR,https://dongne.co/event/df2407/circles/404502,제26회 디. 페스타,Day1
오마와리상을 오사와리망,노라,Q9,2sp,네가죽어,,,시노기케이지 치도인사라 미도리,,해당없음,,"만화,일러스트,게임",@nora_kmgsn,https://dongne.co/event/df2407/circles/387226,제26회 디. 페스타,Day1
오무동 91번지,례옹,T22b,1sp,어두운 바다의 등불이 되어,,재희무현 쁘띠존 ~이 쁘띠존은 오늘의 상이에요~,"김재희, 박무현",김재희X박무현,로맨틱,,일러스트,@Lieon_2nd,https://dongne.co/event/df2407/circles/386439,제26회 디. 페스타,Day1
오죠사마코스요리데스요,나임,C8,2sp,주술회전,진혼기,,,고죠 사토루X후시구로 메구미,섹슈얼,,,,https://dongne.co/event/df2407/circles/397269,제26회 디. 페스타,Day1
오직 인자로만 세상을 판단한다,+ω,V22,2sp,세포신곡,,,원흉(란무테),우츠기 란기리X하라다 무테이,,,"만화,일러스트,소설",@Plus_Omega_A,https://dongne.co/event/df2407/circles/396129,제26회 디. 페스타,Day1
온온온,ㅁ,G13b,1sp,1차 창작,,,,,,,,blacktea1315,https://dongne.co/event/df2407/circles/402901,제26회 디. 페스타,Day1
왜 아직도 공놀이 중이야,여름,N4,2sp,하이큐,윈브레,,스가와라 코시,,"로맨틱,섹슈얼","우메사쿠, 스오사쿠","소설,공예,일러스트",yeoreum_xp,https://dongne.co/event/df2407/circles/394821,제26회 디. 페스타,Day1
왜요 최애캐 한 놈만 13년 판 사람 처음 보세요?,"가온뉘, 판귄, 데아",D23,2sp,"탈(TAL), 유희왕","포켓몬스터, TMNT(rise), 괴수를 위한 시간",,,,,,,"@llewellyn_onyx, @panguin0313, @IDEA_tal",https://dongne.co/event/df2407/circles/387592,제26회 디. 페스타,Day1
외계인 붐,no5,V3b,1sp,,"이착헌, 블배, 화산귀환",,,,,,,,https://dongne.co/event/df2407/circles/393060,제26회 디. 페스타,Day1
요즘 대세는 커플 기일♡[MZ],"겨울, 망사랑",E16,2sp,주술회전,,게토고죠 쁘띠존 《END UP》,"게토 스구루, 고죠 사토루",게토 스구루X고죠 사토루,"로맨틱,섹슈얼",,,@binwinter_1029 @luvinruin725,https://dongne.co/event/df2407/circles/397821,제26회 디. 페스타,Day1
우리 게이 정상영업하고 싶습니다. ,수풀,X3b,1sp,더 게이머. 의다살 ,,,"신선일, 한지한",신선일X한지한,로맨틱,,"만화,소설,일러스트",@BF__SP,https://dongne.co/event/df2407/circles/403192,제26회 디. 페스타,Day1
우리 공항가서 스껄할래?,"파산, 멸망",F7,2sp,주술회전,,게토고죠 쁘띠존 《END UP》,"게토 스구루,고죠 사토루",게토 스구루X고죠 사토루,로맨틱,,"만화,일러스트","@pasan_S5, @byeol_lo ",https://dongne.co/event/df2407/circles/402935,제26회 디. 페스타,Day1
우리 부스 정상 영업합니다.,티라,C10,2sp,도쿄리벤저스,,,,,로맨틱,타케른,,@TIRA_O2,https://dongne.co/event/df2407/circles/390865,제26회 디. 페스타,Day1
우리가 연성이 없지 가오가 없냐,랑랑,W2,4sp,블랙배저,"적국의 왕자로 사는 법, 마법명가 차남으로 살아남는 법, 플레이어가 과거를 숨김, ",,레루엘나(조합) ,이예현X최윤,로맨틱,"스카릭, 힐데릭","소설,기타",,https://dongne.co/event/df2407/circles/390776,제26회 디. 페스타,Day1
우리네 가슴엔 꿈도 많다,이지,K10,2sp,화산귀환,,화산귀환 쁘띠존: 天下俠義,"청명, 당소소, 윤종, 조걸",,로맨틱,조걸윤종,"만화,일러스트,소설",@Daisy27from,https://dongne.co/event/df2407/circles/395152,제26회 디. 페스타,Day1
우린 (마감)할 수 있을거야,은디,U8,2sp,진혼기,,,김설영,,"로맨틱,섹슈얼",,"만화,일러스트",Ttjes1217,https://dongne.co/event/df2407/circles/396083,제26회 디. 페스타,Day1
우린(마감)할 수 있을겁니다,"애옹,홍시",U9,2sp,진혼기,,,"김자하, 김설영",자하X설영,"로맨틱,섹슈얼",,"만화,일러스트,소설,기타",@eong_rrang @persimmon613,https://dongne.co/event/df2407/circles/398528,제26회 디. 페스타,Day1
우정 단속반,"GO 릴라, 용",F4,2sp,주술회전,,게토고죠 쁘띠존 《END UP》,"게토 스구루, 고죠 사토루",게토 스구루X고죠 사토루,로맨틱,,기타,"@GoLila_098, @yo_gud2",https://dongne.co/event/df2407/circles/390444,제26회 디. 페스타,Day1
우쥬부스,째무,U21,2sp,카리스마 하우스,슬램덩크,,양호열,양호열X강백호,로맨틱,양호열X강백호X양호열(호백호),"일러스트,공예",JJrato_illust,https://dongne.co/event/df2407/circles/401680,제26회 디. 페스타,Day1
운 좋게 토라 햝기,토라,O7,2sp,프로세카,,,"아오야기 토우야, 시노노메 아키토",아오야기 토우야X시노노메 아키토,"로맨틱,섹슈얼",루이츠카,"만화,소설,일러스트",@_tiger_ovo,https://dongne.co/event/df2407/circles/384934,제26회 디. 페스타,Day1
울지 않는 새는 죽인다,김교수,O6b,1sp,페이트 그랜드 오더,,,오다 노부나가,오다 노부카츠X오다 노부나가,"로맨틱,섹슈얼",,소설,@xxxxinthetrap,https://dongne.co/event/df2407/circles/398203,제26회 디. 페스타,Day1
월간누적최애,김아미,O4a,1sp,앙상블스타즈,,,올캐릭터,,,,"공예,조형,만화",@frozen_ami,https://dongne.co/event/df2407/circles/399558,제26회 디. 페스타,Day1
웨딩 위캔드를 넘어서,밤도,P10,2sp,프로젝트 세카이,,,,,로맨틱,토우코하,"만화,소설,일러스트",@BAMDO_SEKAI,https://dongne.co/event/df2407/circles/394181,제26회 디. 페스타,Day1
위선도 선이고 붓츠부스도 부스다,NONNOR,R7a,1sp,슬램덩크,,,"강백호, 서태웅, 정대만, 송태섭 등",,로맨틱,,,non9_nol2,https://dongne.co/event/df2407/circles/391988,제26회 디. 페스타,Day1
유난히 내성적이 게토고죠네,"구룽, 라샤, 김장",E18,2sp,주술회전,,게토고죠 쁘띠존 《END UP》,"게토 스구루, 고죠 사토루",게토 스구루X고죠 사토루,해당없음,,,@guru_725,https://dongne.co/event/df2407/circles/385224,제26회 디. 페스타,Day1
유브니코,ND,P22,2sp,니지산지,"세포신곡, 에이스테, 윈브레, 블루록",,,,,,일러스트,,https://dongne.co/event/df2407/circles/396614,제26회 디. 페스타,Day1
유중혁 가슴이 시키는 부스,부리,V14,4sp,전지적 독자 시점,"데뷔 못 하면 죽는 병 걸림, 가비지타임",,유중혁 x 김독자,,로맨틱,,,gudokjungdok,https://dongne.co/event/df2407/circles/394343,제26회 디. 페스타,Day1
육안유기땡중긴급체포,"론, 건결, 조용히 먹을게요 ",F20,2sp,,,게토고죠 쁘띠존 《END UP》,"게토 스구루, 고죠 사토루",게토 스구루X고죠 사토루,로맨틱,,"기타,일러스트",@MmMLoNMmM ,https://dongne.co/event/df2407/circles/404193,제26회 디. 페스타,Day1
윻윶 못하면 죽는 병 걸림,"설기,유유",W12,2sp,내가 키운 s급들,"데뷔 못하면 죽는 병 걸림, 어두운 바다의 등불이 되어, 블랙 배저 등",,"한유현, 한유진, 박문대, 선아현, 이세진, 박무현, 김재희, 신해량, 힐데 ",,섹슈얼,,"소설,일러스트,기타",@jjangssul_,https://dongne.co/event/df2407/circles/400358,제26회 디. 페스타,Day1
윻윶못하면죽는병걸림,"이구,아기자기",W13,2sp,내가 키운 S급들,"데뷔를 못하면 죽는 병 걸림, 어두운 바다의 등불이 되어, 블랙배저",,"한유현,한유진,테스타",,,,,@bombi_igu,https://dongne.co/event/df2407/circles/401017,제26회 디. 페스타,Day1
은민상점,은민,H3,2sp,,,,,,,,일러스트,em913em,https://dongne.co/event/df2407/circles/385211,제26회 디. 페스타,Day1
